,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
245,Dalle de faux plafond,7.0,Silt,Pendant luminaires,1.0,279.0,['f68f5998-b3bf-418b-97fc-747c58e6f3d8.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
288,Dalle luminaire,18.0,Silt,Pendant luminaires,1.0,73.0,"['50afa448-2b33-46a7-84a3-40c8b5bb0aa9.jpeg', '2db99f69-7f2a-443b-98e1-573e09b635b9.jpeg']",Openings,Other,"Lighting columns, brackets and bollards",,,
304,Cloison vitrée,40.0,Sitka spruce,Pendant luminaires,1.0,41.0,['0f799a45-24ae-44ff-b3d0-c65cae2b610e.png'],"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,,,
327,Dalle luminaire,25.0,Silt,Pendant luminaires,1.0,255.0,"['4c8f568b-c1dd-43f4-99de-0a824f5ee6c9.jpeg', '8d3d46d1-0c06-4e60-abbc-f2c591c8ab7d.jpeg']",Openings,Other,"Lighting columns, brackets and bollards",,,
354,Dalle de faux plafond,7.0,Silt,Pendant luminaires,1.0,70.0,['8c2b2cdc-04c4-406b-9886-08c6ac1cfe8a.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
380,Dalle luminaire,15.0,Silt,Pendant luminaires,0.0,527.0,['8951847c-56fe-4b94-a74e-4ea140ef07da.jpeg'],Openings,Other,"Lighting columns, brackets and bollards",,,
381,Dalle de faux plafond,8.0,Silt,Pendant luminaires,1.0,398.0,['83be0edd-ac7f-463a-bd7c-1f0b0e6768ad.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
394,Dalle luminaire,10.0,Silt,Pendant luminaires,1.0,230.0,"['463ee213-5fb9-45be-9e46-5a4a543d533e.jpeg', '40561bfa-64ec-4860-a1c4-7960e3ff7d74.jpeg']",Openings,Other,"Lighting columns, brackets and bollards",,,
493,Dalle luminaire,15.0,Silt,Pendant luminaires,1.0,255.0,"['2859f7eb-052b-4a02-9ab5-dfed53f739ff.jpeg', '32925de9-6ec9-4f0f-b541-7297337bcc4b.jpeg']",Openings,Other,"Lighting columns, brackets and bollards",,,
510,Dalle luminaire,33.0,Silt,Pendant luminaires,1.0,95.0,['20beea21-9b43-48b8-9ef2-ca85cf75c8fc.jpeg'],Openings,Other,"Lighting columns, brackets and bollards",,,
538,Dalle luminaire,15.0,Silt,Pendant luminaires,1.0,281.0,['5566d69c-62d2-4e57-9d7a-f8ddc5eaf466.jpeg'],Openings,Other,"Lighting columns, brackets and bollards",,,
548,Dalle luminaire,33.0,Silt,Pendant luminaires,0.0,537.0,['4b8f5d99-ff03-4cd3-8a31-d0c0b27e040d.jpg'],Openings,Other,"Lighting columns, brackets and bollards",,,
568,Lampe sur pied encastré,90.0,Sitka spruce,Pendant luminaires,1.0,255.0,"['cbc58d21-884c-42a5-9c75-18f7eba0d7b3.jpeg', '18a78828-e781-47dc-aea0-c81f8e21f79a.jpeg']","Wall, Barriers, Pannels","Floors, Ceiling","Lighting columns, brackets and bollards",,,
573,Luminaire suspendu petite puissance,17.0,Sitka spruce,Pendant luminaires,1.0,73.0,"['3704e6f5-989e-4328-ac5d-175c2717006e.jpeg', '06f57b71-3823-4a6e-91b0-00df48bd297d.jpeg', 'abefb88a-c467-48a7-94f4-780e9bd9f147.jpeg']",Technical elements,Other,Power and lighting outlet products,,,
582,Dalle luminaire type grille,20.0,Lignite,Pendant luminaires,0.0,537.0,"['643fa196-bad3-408a-8987-b46c0a94d5d7.jpeg', '6c8bb33a-6f93-43ad-9140-1d287faf017b.JPG']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
595,Dalle luminaire,25.0,Silt,Pendant luminaires,1.0,398.0,['08b3ecfa-c357-4813-83a6-45ed0bf31001.jpeg'],Openings,Other,"Lighting columns, brackets and bollards",,,
603,Dalle luminaire,18.0,Silt,Pendant luminaires,1.0,73.0,"['e1a8b366-57dd-48e8-84b0-df81202f8fbd.jpeg', 'ee6c9362-a952-44a7-a396-37884425465e.jpeg', '74710c39-62b8-493f-a2b4-1373d330f05c.jpeg']",Openings,Other,"Lighting columns, brackets and bollards",,,
609,Dalle luminaire,18.0,Silt,Pendant luminaires,1.0,73.0,"['c10f6417-f88f-41a0-9f16-442394908deb.jpeg', '049d444e-67cb-4fd4-8491-77ed282425eb.jpeg', 'f82f198b-2d49-45c3-8027-3b1cf5c52b83.jpeg']",Openings,Other,"Lighting columns, brackets and bollards",,,
629,Dalle luminaire,18.0,Silt,Pendant luminaires,1.0,73.0,"['5b0e586e-a963-42a5-be08-aa79f8e47bb5.jpeg', '01b0a627-55d6-4748-a535-9764f04dee04.jpeg', '6d9bae7f-5f58-43ba-b918-1eb5a450af61.jpeg']",Openings,Other,"Lighting columns, brackets and bollards",,,
641,Dalle de faux plafond,7.0,Silt,Pendant luminaires,1.0,70.0,['351db1a2-1f61-43cf-914a-d96da18ba1d9.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
651,Dalle luminaire,18.0,Silt,Pendant luminaires,1.0,73.0,"['2bc6f6bd-b0d1-438d-8d1e-a741c33b54a1.jpeg', '169eeef8-fdd9-4d4f-9401-df3e66ea69b5.jpeg', 'f72081a1-c062-4faa-b6b1-29910caf81a4.jpeg']",Openings,Other,"Lighting columns, brackets and bollards",,,
667,Dalle luminaire,15.0,Silt,Pendant luminaires,1.0,95.0,['75af572c-501f-42ab-90dc-1502a19ddfe6.jpeg'],Openings,Other,"Lighting columns, brackets and bollards",,,
685,Dalle luminaire,15.0,Silt,Pendant luminaires,1.0,95.0,['02b7b2e6-e08a-40b9-9774-22236cb48a74.jpeg'],Openings,Other,"Lighting columns, brackets and bollards",,,
715,Dalle de faux plafond,7.0,Silt,Pendant luminaires,1.0,70.0,['f7d0d3cf-b0e0-4134-8890-db71d2e2531b.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
717,Lampe sur pied encastré,60.0,Sitka spruce,Pendant luminaires,1.0,255.0,"['9d6ed2b4-59a6-4124-9d76-9a9f38c48b5e.jpeg', '44f22b2c-9d06-43b5-b0ce-c192db7d2e2d.jpeg']","Wall, Barriers, Pannels","Floors, Ceiling","Lighting columns, brackets and bollards",,,
729,Luminaire sur pied,7.0,Sitka spruce,Pendant luminaires,1.0,132.0,"['d374c5cc-5065-4e6a-90c3-2de828e3ba11.jpeg', '1696d522-69cd-4a6b-aeeb-41256f2a4fb1.jpeg', 'edf20ce5-b7a3-41d1-8514-2d4280309669.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Treads and landing units,,,
739,Dalle luminaire,18.0,Silt,Pendant luminaires,1.0,73.0,"['2e1fd72b-965d-447a-b6a3-9d6793a8a1ca.jpeg', 'f70c281e-2831-4018-a168-bab1e076f6a0.jpeg', '6c69aac7-13ee-4241-ac15-a1ee89344146.jpeg']",Openings,Other,"Lighting columns, brackets and bollards",,,
803,Dalle luminaire néons,13.0,Blinding aggregates,Pendant luminaires,1.0,103.0,"['78ad0f41-bf61-4e49-9b31-2e02b3d92c25.jpeg', 'a5bd8a1e-ed30-44d2-80c7-f6c5c28f3466.jpeg']",Other,Other,"Lighting columns, brackets and bollards",,,
877,Cloison vitrée,40.0,Sitka spruce,Pendant luminaires,1.0,-2.0,['91743d69-2bab-4bbc-8da9-e9711d82e1e5.png'],"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,,,
891,Dalle luminaire,20.0,Silt,Pendant luminaires,1.0,216.0,['9f2f9984-9a02-4d18-b2e8-249b641a58e1.jpeg'],Openings,Other,"Lighting columns, brackets and bollards",,,
917,Néon lumineux,100.0,Blinding aggregates,Pendant luminaires,1.0,94.0,"['da566c70-fa13-4fbf-894d-d1698db6c3c5.png', 'e692958e-fa3f-4b6b-96e9-9f609bde0f08.png', '6dc9e330-6e3c-4517-893d-b79255352578.jpeg', '46ba3ad2-ddc9-4319-8c5f-29b6cb8d7523.png']",Other,Other,"Lighting columns, brackets and bollards",,,
921,Dalle luminaire,15.0,Silt,Pendant luminaires,1.0,216.0,"['e5959d77-831d-4089-b09b-5a6bd56c40de.jpeg', '7891d5f3-2991-483a-b3bd-fc6d7621c7a8.jpeg', 'a06c6e27-604e-4969-87d1-4b4292c738a8.jpeg']",Openings,Other,"Lighting columns, brackets and bollards",,,
948,Dalle de faux plafond,5.0,Silt,Pendant luminaires,1.0,11.0,"['2a805d30-ea24-4ff7-a026-e20afc13556d.jpeg', 'fa03ba75-b673-45ee-8121-a096b5688244.jpeg', '9f048224-1bcf-406f-8d13-6d176a2e7f7b.jpeg', '011a78c2-3529-4956-bd3b-adb85752d54f.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
990,de luminaires,0.0,Silt,Pendant luminaires,1.0,113.0,"['2cc12b93-a5b8-43fd-b1e9-04711fbd86a8.jpg', '64c50a80-6e12-4c1c-bd10-711cb0a0234c.jpg', 'e38b1530-5f3f-49ea-abf5-2a796aa16b90.jpg', 'e6cd0b29-b41a-4926-9c5c-9d7b84e8eef2.jpg']",Technical elements,"Floors, Ceiling",Power and lighting outlet products,,,
999,Luminaire suspendu petite puissance,25.0,Sitka spruce,Pendant luminaires,1.0,11.0,"['c19d253f-b864-4635-81cf-a183a846aeca.jpeg', 'b138a8cd-a204-450a-9565-c45aa10a99f7.jpeg', '5c7e2524-c51c-4e18-8041-ac02085c2a97.jpeg']",Technical elements,Other,Power and lighting outlet products,,,
1016,Dalle de faux plafond,5.0,Silt,Pendant luminaires,1.0,11.0,"['45df45f1-e86c-456a-985c-b39874cdb465.jpeg', '4a7492fe-e4cd-4472-852c-38b54208bb98.jpeg', '69f83a68-7591-47de-9623-b31bea63dfa6.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
1040,Dalle luminaire,11.0,Silt,Pendant luminaires,1.0,224.0,"['2f47b364-5d82-44f0-afbc-3f71645794b4.jpeg', '2be46e22-ca1e-4837-b176-9e58be680925.jpeg', '684fccd0-a27c-4b97-abba-17557fb6f1f6.jpeg']",Openings,Other,"Lighting columns, brackets and bollards",,,
1042,Dalle de faux plafond,10.0,Silt,Pendant luminaires,1.0,514.0,['78c3dd54-0b80-40d6-8591-d09cf43fddfc.png'],"Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
1057,Hublot d'éclairage,10.0,Blinding aggregates,Pendant luminaires,1.0,11.0,"['f711b044-6603-46a9-90c2-3f49b485de95.jpeg', '403e05ed-1859-4b3b-bca0-2fe6d1067b8b.jpeg']",Other,Other,"Lighting columns, brackets and bollards",,,
1061,Dalle luminaire,15.0,Silt,Pendant luminaires,0.0,368.0,"['a18a898c-5bb7-4b55-87d0-d7f1da3cba60.JPG', '501d0b31-e97e-4a80-8395-acd06929beb5.JPG', 'f0398694-2b87-4604-a06c-18600a5d5736.JPG', '8f8ee5b1-df88-48cd-9081-b98e750a8588.PNG', '8d07d362-dd98-4744-a939-8b8054e3540e.PNG']",Openings,Other,"Lighting columns, brackets and bollards",,,
1065,Dalle de faux plafond,5.0,Silt,Pendant luminaires,1.0,11.0,"['bcc67a53-5974-4d8a-9e5a-eccd915f0279.jpeg', '40285b48-3b65-4707-85f9-cd94ffd0d01a.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
1079,Luminaire suspendu petite puissance,25.0,Sitka spruce,Pendant luminaires,1.0,11.0,"['67d340bc-45a0-4c87-b5cb-c18505603d4f.jpeg', '1a7c3900-c50c-4a9a-9936-b977d23c2a7c.jpeg', '4040e8ec-726b-438e-91c5-b64da565f82a.jpeg']",Technical elements,Other,Power and lighting outlet products,,,
1081,Candélabre,200.0,Lignite,Pendant luminaires,1.0,122.0,"['091830aa-5047-421a-a6e2-fdab75f83bfa.jpeg', 'b614876a-a855-424c-be8b-78e29a707f84.jpeg', 'c993f9e5-39b6-43b6-ba06-77ec2401dd1c.jpeg']","Wall, Barriers, Pannels","Floors, Ceiling","Lighting columns, brackets and bollards",,,
1131,Luminaire suspendu petite puissance,20.0,Sitka spruce,Pendant luminaires,1.0,11.0,['a4f5d3f2-c1af-44ee-b812-e0def887920e.jpeg'],Technical elements,Other,Power and lighting outlet products,,,
1145,Dalle de faux plafond,12.0,Silt,Pendant luminaires,1.0,126.0,"['dfee22f2-167e-42d3-8332-0fbd84c0b2fc.jpeg', '96a4e14b-77eb-4181-8baa-c82e2621fd7d.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
1174,Dalle de faux plafond,13.0,Silt,Pendant luminaires,1.0,224.0,"['dffc03da-3a9e-4e12-9066-ab8ad4262c1f.jpeg', '3e742213-79b7-465a-83e3-1b66b5f92678.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
1175,Dalle de faux plafond,10.0,Silt,Pendant luminaires,0.0,370.0,"['c0d2dbdb-d156-4632-a8a8-ebb0acbc81ae.jpeg', '24007aa5-8b8a-48a7-9ca6-6ca9826965f5.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
1179,Cloison vitrée,80.0,Sitka spruce,Pendant luminaires,1.0,126.0,"['057d6261-5612-45b3-925b-b0abcf43f801.jpeg', 'eaebcdf2-ceb3-46e0-97b9-3fe4a1a68462.jpeg', 'c6282e58-0e12-431c-b758-4b1db345f393.jpeg']","Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,,,
1207,Dalle de faux plafond,7.0,Silt,Pendant luminaires,1.0,157.0,"['0ce9e81d-6215-4613-875f-9a93a3c21dac.jpeg', 'f07d4a8c-b5e0-423c-a29c-0bf58abab2b7.jpeg', '7960b81c-e57b-404a-8fb0-84945072005e.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
1227,Dalle luminaire,11.0,Silt,Pendant luminaires,1.0,224.0,"['4f817246-1acf-4f52-b06e-2e2debe82265.jpeg', '8faf8537-f82f-4e37-bce8-30e8c5753c00.jpeg']",Openings,Other,"Lighting columns, brackets and bollards",,,
1240,Hublot d'éclairage,10.0,Blinding aggregates,Pendant luminaires,1.0,11.0,['8a17a2d1-f142-4c9d-90e1-d14245b4a27c.jpeg'],Other,Other,"Lighting columns, brackets and bollards",,,
1245,Miroir rétro éclairé,50.0,Sitka spruce,Pendant luminaires,1.0,17.0,"['20e1f4ce-56be-485f-8042-69b9636a991d.jpeg', 'b50fb3de-6d14-4048-9594-2f81742f9add.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling","Lighting columns, brackets and bollards",,,
1268,Dalle luminaire,12.0,Silt,Pendant luminaires,1.0,11.0,"['61533147-4e98-4fa2-b168-b40cd59207b7.jpeg', '532a7064-d189-4c05-83ef-79771bbddce8.jpeg', '4683bc8b-0f11-44c1-b393-aa227cadbea6.jpeg']",Openings,Other,"Lighting columns, brackets and bollards",,,
1269,Dalle de faux plafond,20.0,Silt,Pendant luminaires,1.0,224.0,"['0cfdc385-2a00-4082-975e-3f2e4a5cae3a.jpeg', 'e3d61814-6ef7-4a88-84e2-c4e4e0a3ef52.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
1277,Dalle de faux plafond,10.0,Silt,Pendant luminaires,0.0,370.0,"['4aa94345-a81e-42b5-b902-bdee33a9af98.jpeg', '24cea7f1-e951-4157-9ea5-dbc26985ac50.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
1322,Dalle de faux plafond,5.0,Silt,Pendant luminaires,1.0,126.0,['a3cbe786-ec4a-4f6b-b7c7-9f91cf5a75a0.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
1327,Cloison vitrée,80.0,Sitka spruce,Pendant luminaires,1.0,126.0,"['6820a8c2-0a00-476a-b8ca-ceccf66a3405.jpeg', '333795c7-1dc4-4b79-9cde-8f9e7572b7c2.jpeg', 'ff05de2f-7810-45d9-8a6d-0ddad0365211.jpeg']","Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,,,
1385,Dalle luminaire,0.0,Silt,Pendant luminaires,1.0,142.0,['372079ca-1efc-4074-ba78-dd84efe94e26.jpeg'],Openings,Other,"Lighting columns, brackets and bollards",,,
1420,Réglette néon,0.0,Lignite,Pendant luminaires,1.0,142.0,"['6dd9ca38-0fe9-4cf9-8cea-380820da6623.jpeg', '92781558-2533-4eaf-ac6f-057d59564afd.jpeg', '90a34a3b-bc0d-47d6-9805-ca177a6fcaeb.jpeg', 'aeaa3c6c-e596-48d5-a6af-de196aaea045.jpeg']",Technical elements,"Covering, Finish",Trim products,,,
1422,Candélabre,50.0,Lignite,Pendant luminaires,1.0,118.0,"['f201542a-9399-4325-894f-3d422cf86f57.jpeg', 'dde18ebf-982a-4847-891f-59e51cd8a206.jpeg']","Wall, Barriers, Pannels","Floors, Ceiling","Lighting columns, brackets and bollards",,,
1425,Dalle luminaire,33.0,Silt,Pendant luminaires,1.0,118.0,['14f5402c-866d-4867-bf9c-17639ac3530d.jpeg'],Openings,Other,"Lighting columns, brackets and bollards",,,
1432,Réglette néon,0.0,Lignite,Pendant luminaires,1.0,142.0,['43d4658d-4170-4caa-b002-dd4eb6b3be17.jpeg'],Technical elements,"Covering, Finish",Trim products,,,
1437,Dalle luminaire,15.0,Silt,Pendant luminaires,1.0,239.0,"['c537bd67-7316-4884-b6b5-d9b31a2b33b3.jpeg', 'a8c72417-fb66-4577-970e-32265780e0c1.jpeg', 'dcf8306a-f4da-4270-87d9-6f7576422154.jpeg']",Openings,Other,"Lighting columns, brackets and bollards",,,
1458,Dalle de faux plafond,13.0,Silt,Pendant luminaires,0.0,325.0,"['fb39997e-e7a2-4142-a23b-01b0da16f290.JPG', '80121050-7dbd-4697-8bc8-351e811795da.JPG', 'dfdff1ec-b6e5-4d89-8796-9950ee6acf31.JPG']","Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
1472,Dalle luminaire,0.0,Silt,Pendant luminaires,1.0,142.0,['55dab124-dd71-4139-a789-6d8e3f54da2d.jpeg'],Openings,Other,"Lighting columns, brackets and bollards",,,
1544,Réglette néon,0.0,Lignite,Pendant luminaires,1.0,142.0,"['914a691c-793f-4108-a5e4-173a7f5d92f3.jpeg', '42dd6e5d-e52b-48e4-af63-8f3886afbb6d.jpeg', '0ff6be55-d77f-4d7d-9729-01d4c8bf8797.jpeg']",Technical elements,"Covering, Finish",Trim products,,,
1545,Dalle luminaire,30.0,Silt,Pendant luminaires,1.0,84.0,['ee1e6bd4-cf34-422c-95e7-2bbea7c5e40d.jpeg'],Openings,Other,"Lighting columns, brackets and bollards",,,
1558,Réglette néon,0.0,Lignite,Pendant luminaires,1.0,142.0,"['c59a3dbd-672a-49e0-859c-3961dd2fde64.jpeg', '86e4f549-2228-4619-9771-62baa7109b2a.jpeg', '0019b690-dd23-4332-958d-a32caa2d2f30.jpeg', '9462e12e-0485-4bec-8ab5-057bc1527aa2.jpeg']",Technical elements,"Covering, Finish",Trim products,,,
1560,Réglette néon,0.0,Lignite,Pendant luminaires,1.0,142.0,"['ba5adbbe-d3cf-4c11-9d1f-7ddcd5fccac5.jpeg', '018db79e-88ee-4621-a0a5-16e96eb18dc5.jpeg', '6e6ed759-7e28-40df-8cff-2f9cef799499.jpeg', '72453b62-847a-48b5-b151-9cc54107839f.jpeg']",Technical elements,"Covering, Finish",Trim products,,,
1564,Luminaire suspendu petite puissance,0.0,Sitka spruce,Pendant luminaires,1.0,64.0,['a865b784-a4c2-48d6-b288-ad99931ea628.jpeg'],Technical elements,Other,Power and lighting outlet products,,,
1571,Dalle luminaire,33.0,Silt,Pendant luminaires,1.0,118.0,['fa24792c-1a79-462e-8362-994e42cf8d13.jpeg'],Openings,Other,"Lighting columns, brackets and bollards",,,
1613,Réglette néon,0.0,Lignite,Pendant luminaires,1.0,142.0,"['33707e76-cfe4-4cf8-86bc-f75f98baeba6.jpeg', '236e708e-c3da-48c1-b74a-54791eeb989c.jpeg', '4b5b838a-2782-43ca-b835-673ecd95bdd7.jpeg']",Technical elements,"Covering, Finish",Trim products,,,
1687,Luminaire suspendu petite puissance,0.0,Sitka spruce,Pendant luminaires,1.0,142.0,['50ce6363-a958-4ecd-968e-cfb838c21a0b.jpeg'],Technical elements,Other,Power and lighting outlet products,,,
1728,Réglette néon,0.0,Lignite,Pendant luminaires,1.0,142.0,['2f2c0a16-34c3-46b8-9128-e3e27cf8eb33.jpeg'],Technical elements,"Covering, Finish",Trim products,,,
1733,Lampadaire métallique,0.0,Metal,Pendant luminaires,1.0,34.0,"['216135f1-b0a0-4b51-8717-ab2a3e954b19.jpeg', '9ad9987f-dd53-425b-aafb-125211d1cd81.jpeg', '6be683c8-ee43-468f-9a16-4833aea91516.jpeg']",Technical elements,Furnishings,"Lighting columns, brackets and bollards",,,
1737,Réglette néon,0.0,Lignite,Pendant luminaires,1.0,142.0,"['6caf99a9-4eff-4a24-851b-6b014756bea5.jpeg', '24c8e120-9c96-4ecb-83f3-4a6bb5c6f16c.jpeg']",Technical elements,"Covering, Finish",Trim products,,,
1773,Réglette néon,0.0,Lignite,Pendant luminaires,1.0,142.0,"['e7426466-3e64-42af-9690-129b884c8570.jpeg', 'a12b8056-011f-4d06-836b-80d0aaf9018d.jpeg', 'ff3ca14e-97cf-489e-8126-59d7ee4a6585.jpeg', 'ea7b0daf-5622-45fd-afbe-c51426de98e0.jpeg', 'fcfa312d-5c95-45d4-a9fa-4f5d426ca81e.jpeg']",Technical elements,"Covering, Finish",Trim products,,,
1779,Dalle luminaire,15.0,Silt,Pendant luminaires,1.0,239.0,"['e1c667fd-6242-4998-af23-61ef2b27cc12.jpeg', '3c7c3d23-b9bc-457c-85a7-e6a8532c0d4c.jpeg']",Openings,Other,"Lighting columns, brackets and bollards",,,
1780,Réglette néon,0.0,Lignite,Pendant luminaires,1.0,142.0,"['7585f074-1d16-42aa-946c-b2b299b1c631.jpeg', 'ce7577bd-685a-4b6b-9e4e-36f50f96acd9.jpeg']",Technical elements,"Covering, Finish",Trim products,,,
1822,Réglette néon,0.0,Lignite,Pendant luminaires,1.0,142.0,['c30afdbf-6f41-443e-b916-dc45ff1a4942.jpeg'],Technical elements,"Covering, Finish",Trim products,,,
1840,Réglette néon,0.0,Lignite,Pendant luminaires,1.0,142.0,"['860ab227-f65f-4a2f-ad12-4df003247c11.jpeg', '60c4a987-05d6-472c-a9c1-31215debf4be.jpeg']",Technical elements,"Covering, Finish",Trim products,,,
1841,Porte double boiscoupe feu,95.0,Sitka spruce,Pendant luminaires,1.0,239.0,['b162de40-d5ef-4c49-971f-2faef40451de.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
1843,Réglette néon,0.0,Lignite,Pendant luminaires,1.0,142.0,"['28c8a3ee-d8f5-448f-b54b-239d821029db.jpeg', '003bc75b-c233-4a55-851a-5f6e51b43825.jpeg', '36d415d9-788f-46a4-b1d6-2152649b1820.jpeg', 'ac6431a9-22b9-42c4-aef9-d0fb74d24bce.jpeg']",Technical elements,"Covering, Finish",Trim products,,,
1858,Panneau électrique de dérivation,10.0,Silt,Pendant luminaires,1.0,118.0,"['74e1baae-c315-4650-9915-1d8fafe933a1.jpeg', '95987c4b-7d6e-4336-be2a-95f83603398e.jpeg']","Wall, Barriers, Pannels","Covering, Finish",Power and lighting outlet products,,,
1870,Dalle de faux plafond,5.0,Silt,Pendant luminaires,1.0,84.0,"['d185bb46-2ace-4745-aa05-1a7714f69a63.jpeg', '8aa40f40-31eb-43f4-a490-3dde56c3dd72.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units,,,
1875,Luminaire suspendu petite puissance,0.0,Sitka spruce,Pendant luminaires,1.0,124.0,['cd0412f4-8177-49dc-a7c3-0da5d0f58017.jpeg'],Technical elements,Other,Power and lighting outlet products,,,
1964,Réglette néon,0.0,Lignite,Pendant luminaires,1.0,124.0,['4e792daf-cfb6-4c43-b12a-57f785d467f4.jpeg'],Technical elements,"Covering, Finish",Trim products,,,
1973,Réglette néon,0.0,Lignite,Pendant luminaires,1.0,124.0,['bfbf96dd-42fb-4f9c-85b9-6674714be81d.jpeg'],Technical elements,"Covering, Finish",Trim products,,,
1979,Dalle luminaire,0.0,Silt,Pendant luminaires,1.0,124.0,['6ad6e6db-38e0-413e-8dee-0a7c9efc66ca.jpeg'],Openings,Other,"Lighting columns, brackets and bollards",,,
2065,Dalle luminaire,0.0,Silt,Pendant luminaires,1.0,124.0,['1b6667f6-9c6d-477a-a6f6-0f64fbe12477.jpeg'],Openings,Other,"Lighting columns, brackets and bollards",,,
