,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
1408,Vasque simple encastrée,72.0,Sitka spruce,Lacquers,0.0,326.0,['a08eca3d-d668-44b1-a53f-6f4df66b4b22.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
1455,Vasque simple encastrée,60.0,Sitka spruce,Lacquers,0.0,332.0,"['0970675b-451d-4649-a78a-05d22a4b535d.jpeg', '8e526df5-f9f5-4c6b-8964-7f1161b0ba65.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
1459,Lustre,5.0,Lignite,Lacquers,0.0,332.0,"['60a96479-c779-446b-a819-59ffb0272bae.jpeg', '2ba6e7bc-d3dd-4cfd-b3b3-ada1e563cce6.jpeg']",Technical elements,"Covering, Finish","Lighting columns, brackets and bollards",,,
1463,Vasque simple encastrée,60.0,Sitka spruce,Lacquers,0.0,332.0,"['5a3b3583-5eb7-4257-b44b-5ae3edd1ed64.jpeg', '307eef21-2f43-4e3e-896d-63d8abd844a9.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
1521,Vasque simple encastrée,60.0,Sitka spruce,Lacquers,0.0,332.0,['4f32c6e4-1f95-43b0-a87d-132e8566e877.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
1603,Lustre,5.0,Lignite,Lacquers,0.0,334.0,"['c2ff6788-7d3a-4332-aad9-9c77b77e19fe.jpeg', 'fc9591dc-352d-4938-80a1-d90cc7ac8821.jpeg']",Technical elements,"Covering, Finish","Lighting columns, brackets and bollards",,,
1669,Vasque simple encastrée,65.0,Sitka spruce,Lacquers,0.0,326.0,['986dd376-2502-4115-ae3b-b6ac2b95849f.JPG'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
1802,Moquette dalle rouleau,7.0,Granule,Lacquers,0.0,325.0,"['0f509d73-2e11-4a92-990f-5d7238ca9ee2.jpeg', '88a5225d-dd96-494d-bba3-d0a0bc11ee5e.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",,,
2081,Sommier tapissier,20.0,Sitka spruce,Lacquers,0.0,332.0,"['8bf5177a-30a6-465b-9a36-fd000315393e.jpeg', '1148111c-48c7-47bf-bc8c-7ae64dcf541a.jpeg']","Roof, Slabs, Stairs","Covering, Finish","Floor plates, gratings and edgings",,,
2152,Moquette dalle rouleau,7.0,Granule,Lacquers,0.0,326.0,['8ea65c9f-c807-498e-95d2-0b3577e0c80b.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",,,
2176,Habillage bois,5.0,Pisé,Lacquers,1.0,114.0,"['f8e38b9e-07f6-4ed0-829c-78e7ede5ac98.PNG', 'efa1fccc-2365-4f21-91da-87688055ae08.PNG', '8f0fa7f7-cd67-4057-a786-9f0faad3fb75.PNG']",Furnishings,Furnishings,Sanitary fittings and accessories,,,
2206,Moquette dalle rouleau,7.0,Granule,Lacquers,1.0,38.0,"['3c307069-9019-4e82-987b-546f60c3c2ad.jpeg', '50138ad4-da49-4e85-aabb-5863723edaea.jpeg', 'f23a1b89-5b65-49fb-b9f2-5302e71b4fce.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",,,
2221,Moquette dalle rouleau,7.0,Granule,Lacquers,1.0,38.0,['b796cd16-e452-4063-9116-875d1af36662.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",,,
2308,Moquette dalle,7.0,Granule,Lacquers,1.0,102.0,['d230ce70-251d-4edd-aa0a-edc925378c84.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",,,
2384,Moquette dalle rouleau,7.0,Granule,Lacquers,0.0,263.0,['0c62787c-0afc-48c2-8592-92df69eb9a09.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",,,
2427,Moquette dalle rouleau,7.0,Granule,Lacquers,0.0,263.0,['08e2b1cb-7383-4b3a-8545-71f2832d35b3.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",,,
2477,Moquette dalle rouleau,7.0,Granule,Lacquers,0.0,263.0,['648921f1-5684-4a01-8c06-bfc350088f1a.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",,,
2593,Dalles moquette noir,7.0,Pisé,Lacquers,0.0,263.0,['9bffb153-4053-4ce7-aec1-fcc8e0819008.png'],"Roof, Slabs, Stairs","Floors, Ceiling","Floor plates, gratings and edgings",,,
2662,Dalles moquette noir,7.0,Pisé,Lacquers,0.0,263.0,['d8f3af85-2c69-43ea-9412-b379789f6977.png'],"Roof, Slabs, Stairs","Floors, Ceiling","Floor plates, gratings and edgings",,,
2696,Moquette dalle rouleau,7.0,Granule,Lacquers,0.0,263.0,"['a5655168-b62b-4067-b212-cda9aad3687f.jpeg', 'cfcdec08-7032-4768-9862-3376d567459a.jpeg', '051b38cd-b7f8-4918-a4c6-b4893f9a4350.jpeg', 'ddf7e66c-c41c-4dc3-b69c-7168a8d07c4a.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",,,
2723,Moquette dalle rouleau,7.0,Granule,Lacquers,0.0,263.0,['f3323ea2-d120-46c2-8c3a-9f303dd9f1bd.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",,,
2863,Moquette dalle rouleau,7.0,Granule,Lacquers,0.0,209.0,"['56992e91-6c5a-4214-a5a9-cd30d3cb199e.jpeg', '8b09563c-355d-4c4a-b415-590b9438e782.jpeg', 'b66c9d26-79cd-40de-a4bb-a69b8e6069a9.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",,,
2930,Lustre,15.0,Lignite,Lacquers,0.0,208.0,"['4bb61648-f9e2-4cfd-8409-2d94423d74c7.jpeg', '5e728d18-d25b-41ea-b420-fa3e55501bac.jpeg']",Technical elements,"Covering, Finish","Lighting columns, brackets and bollards",,,
2990,Sèche-cheveux,10.0,Sitka spruce,Lacquers,1.0,55.0,['035dd011-405f-4b28-9e81-30c63cd48c49.jpeg'],"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories,,,
3040,Lustre,100.0,Lignite,Lacquers,0.0,214.0,"['91559aa1-3fe2-4ab4-99c8-b1b00de3df361678362493250-9007ee84-723e-44dc-8f3e-c06197415ba6.jpeg', '0db38f29-ceed-4f65-9ebd-04018bdf201f1678362497245-5f53d865-5d37-4d2c-a5db-c6b8d6fde8b6.jpeg']",Technical elements,"Covering, Finish","Lighting columns, brackets and bollards",,,
3052,Vasque simple encastrée,35.0,Sitka spruce,Lacquers,0.0,200.0,"['19f569d0-27f6-4970-a9b5-702fa89c8b71.jpeg', '83061164-60b7-446f-b1f4-ac67c158dafa.jpeg', 'a80e6f13-2ebf-4c3f-9458-6be3a5f12808.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
3097,Moquette dalle rouleau,7.0,Granule,Lacquers,0.0,208.0,"['11390496-6a4d-4407-9338-5a4dac74b950.jpeg', '2e193e7b-2b7e-4ae7-8d19-e76105088b90.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",,,
3205,Vasque simple encastrée,60.0,Sitka spruce,Lacquers,1.0,60.0,"['4a085e19-d62c-4b0a-b1bf-603d6b4038df.jpeg', 'af9e7f16-55c0-4585-9a9e-b0a9fb5c69b2.png']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
3248,Vasque simple encastrée,35.0,Sitka spruce,Lacquers,0.0,200.0,"['f0f1f974-ad31-4327-bdb7-2232b6eb9d5a.jpeg', 'da41819b-ffe7-4f7a-87a4-75e7ecbdecda.jpeg', 'c7d4548e-5f0e-42ac-9f86-f04162c45fec.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
3280,Lustre,100.0,Lignite,Lacquers,0.0,214.0,"['6a505edf-369e-4fdb-a380-e794a4ab2c431678362475262-5e86396c-5892-4f15-83b2-fd1f457dd8b2.jpeg', '21c98411-caee-4ce3-a72b-4b48752847521678362478486-e1781810-78f4-445b-a147-5deb8197fe16.jpeg']",Technical elements,"Covering, Finish","Lighting columns, brackets and bollards",,,
3292,Lustre,15.0,Lignite,Lacquers,0.0,208.0,"['cf2f201d-7447-4e0a-a3f5-799564807dff.jpeg', '007f6b6a-2665-4d4a-9cbb-950001b1d93b.jpeg']",Technical elements,"Covering, Finish","Lighting columns, brackets and bollards",,,
3294,Cheminée en marbre,100.0,Granule,Lacquers,1.0,42.0,['e28a84fe-8e29-40e5-a3cb-9733a8cc8d39.jpg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
3311,Vasque simple encastrée,60.0,Sitka spruce,Lacquers,1.0,60.0,['60094cf2-cf50-4aad-abcd-8845eac9a7c7.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
3330,Vasque simple encastrée,35.0,Sitka spruce,Lacquers,0.0,200.0,"['31046915-4e96-420e-9d4a-de659ac91e5d.jpeg', '90771bcc-07d1-40b5-8474-3f80449a96cc.jpeg', 'cdf60dd7-b184-4fcb-b2b8-8dd5e1a5ffab.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
3439,Vasque simple encastrée,60.0,Sitka spruce,Lacquers,1.0,60.0,"['ffb31afc-2b7e-4c35-a257-ca3e2c198b89.jpeg', '851f5d77-2a1d-442a-8e15-9a65133cc20a.png']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
3448,Vasque simple encastrée,40.0,Sitka spruce,Lacquers,0.0,212.0,['62eea236-ef2b-4e0f-97a8-e245b9f1370f.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
3453,Rouleau de tissu,10.0,Lignite,Lacquers,0.0,234.0,"['6755e107-e94e-41c5-a7a2-487817f0bc69.png', 'ad0a0fef-159c-46e2-99a1-c1d2c100387a.png']","Wall, Barriers, Pannels","Covering, Finish","Non-rigid sheet, mat and strip covering and finish products",,,
3469,Clôture extérieure,70.0,Sitka spruce,Lacquers,0.0,186.0,"['38f164b6-501c-4cd4-95c4-c2cd0107a63d.jpeg', 'a4bb4bc0-fb66-4a60-9da5-7ece6af20d18.jpeg', 'd99fe8c1-5ee1-435b-baae-0ff7b0a2ab3c.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
3677,Cloison coulissante,170.0,Lignite,Lacquers,0.0,186.0,['918890a4-db4a-4419-93de-15ffaa4e646d.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
3719,Vasque simple encastrée,60.0,Sitka spruce,Lacquers,0.0,186.0,"['2d148aee-5e72-46d7-b163-afc83fe5e3dc.jpeg', 'b70e8208-17cb-47bb-a69c-b9018f13da3f.jpeg', '8ae89451-ab6d-433d-8752-1dbfedfd77a3.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
3781,Vasque simple encastrée,35.0,Sitka spruce,Lacquers,0.0,186.0,"['5822160b-7037-49d9-bc82-35f0cd28292b.jpeg', '6d280858-4e82-49ed-9874-bf11b558fe88.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
3900,Briques réfractaires,500.0,Lignite,Lacquers,0.0,180.0,"['4bb47c11-fab4-456a-8938-c38554b1acd0.jpg', '4e3efa60-4f9e-4ead-a40e-9037ee52d035.jpg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
3905,Onduleur,80.0,Gravel,Lacquers,1.0,27.0,['71da0a12-38e1-4e75-b1e9-8709f9c0955e.jpeg'],"Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories,,,
4121,Dalles de moquette,21.0,Sitka spruce,Lacquers,0.0,123.0,['34bbfcdd-c4b7-4eb7-9a33-311e9be616da.jpg'],"Roof, Slabs, Stairs","Covering, Finish","Floor plates, gratings and edgings",,,
4128,Moquette dalle - rouleau,7.0,Granule,Lacquers,0.0,209.0,"['a7bf8b38-0520-470c-a02c-f51450c1c2fa.jpg', '4fe16336-cdc0-44bc-b69c-87e2f437dae9.jpg']","Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",,,
4136,Clôture extérieure,15.0,Sitka spruce,Lacquers,0.0,123.0,"['9047177c-ec1f-4f0d-bb6b-5626b8c7a1c4.jpeg', 'ca3a1aea-5811-419a-8cc7-d85be0e4fb64.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
4147,Dalles de moquette,16.0,Sitka spruce,Lacquers,0.0,123.0,['cb479914-875d-4eca-83f9-6e248495d033.jpg'],"Roof, Slabs, Stairs","Covering, Finish","Floor plates, gratings and edgings",,,
4155,Dalles de moquette,21.0,Sitka spruce,Lacquers,0.0,123.0,['20b83522-6c57-48e9-b82f-c0e95e833106.jpg'],"Roof, Slabs, Stairs","Covering, Finish","Floor plates, gratings and edgings",,,
4159,Clôture extérieure,15.0,Sitka spruce,Lacquers,0.0,123.0,['abfc0481-b91a-42b7-bfc1-c42282a0043b.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
4167,Dalles de moquette,17.0,Sitka spruce,Lacquers,0.0,123.0,['d8eb59ac-bad6-428b-b679-12a8e2a8f647.jpg'],"Roof, Slabs, Stairs","Covering, Finish","Floor plates, gratings and edgings",,,
4171,Poutre béton préfabriquer,250.0,Granule,Lacquers,0.0,132.0,"['0e526b49-edc9-4ddf-a007-e44c59c19ad5.jpg', '7eb3aed1-4ebb-413f-ad73-f2ed1f9552cd.jpg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Unit covering and finish products,,,
4177,Poutre béton,150.0,Granule,Lacquers,0.0,132.0,"['f99fd8be-a863-4ccf-8594-151212cd39d7.jpg', '29de3f60-b196-4a3c-a2d9-d76f0897483c.jpg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4178,Charpente légère,35.0,Sitka spruce,Lacquers,0.0,124.0,['9ea41b74-f30f-4cab-a043-796f7cd3ef6a.jpg'],Technical elements,"Covering, Finish","Lighting columns, brackets and bollards",,,
4196,Dalles de moquette,16.0,Sitka spruce,Lacquers,0.0,123.0,['165e709b-6f20-4274-a8aa-ff891a023a42.jpg'],"Roof, Slabs, Stairs","Covering, Finish","Floor plates, gratings and edgings",,,
4198,Dalles de moquette,20.0,Sitka spruce,Lacquers,0.0,123.0,['f9ebb480-2b63-4a12-af99-873696214f0a.jpg'],"Roof, Slabs, Stairs","Covering, Finish","Floor plates, gratings and edgings",,,
4216,Fresque décorative,20.0,Decorative aggregates,Lacquers,0.0,143.0,"['ba98efeb-2c89-4f98-a1b8-4e17574f6a4a.jpg', '9613fe1a-3c16-43d0-bb58-7e5304e8b303.jpg', '55be315e-fd5c-449f-967f-21c6a3e59efb.jpg']",Furnishings,Furnishings,"Floor plates, gratings and edgings",,,
4249,Dalles de moquette,16.0,Sitka spruce,Lacquers,0.0,123.0,['03d167bb-ad8c-44d7-965e-5a85537a2878.jpg'],"Roof, Slabs, Stairs","Covering, Finish","Floor plates, gratings and edgings",,,
4261,Poutre béton préfabriquer,150.0,Granule,Lacquers,0.0,132.0,"['a23b536d-74c0-4193-a5db-9c3a24392b91.jpg', '337e9711-82ab-4e8f-b4c9-e48110942398.jpg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Unit covering and finish products,,,
4269,Dalles de moquette,19.0,Sitka spruce,Lacquers,0.0,123.0,['19775851-eaec-4c9d-b2e2-2b62e7ae1cb4.jpg'],"Roof, Slabs, Stairs","Covering, Finish","Floor plates, gratings and edgings",,,
4270,Onduleur,100.0,Gravel,Lacquers,0.0,143.0,"['4077f0c3-1aaa-4aa2-bbda-5e2d2d841355.jpg', '9ac52832-c80b-49b2-8957-e3ef3356a37a.jpg']","Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories,,,
4274,Poutre béton,150.0,Granule,Lacquers,0.0,132.0,"['31ae5e81-6844-4b44-bd0a-db0c932a7af7.jpg', '93222bb4-dd73-4134-a9bb-63ffe4b7e596.jpg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4290,Dalles de moquette,16.0,Sitka spruce,Lacquers,0.0,123.0,"['07c7dbb0-6549-4379-88e3-6bb546efcaa5.jpg', 'b8959a25-0db8-4ba7-b28c-0db54bc4e137.jpg']","Roof, Slabs, Stairs","Covering, Finish","Floor plates, gratings and edgings",,,
4312,Carrelage antidérapant,15.0,Lacquer resin,Lacquers,0.0,142.0,"['40e4d14b-c3a8-4a22-9fc8-3d8095d0cace.jpg', '0ed35f53-e33f-4695-af74-ec53d63a28ff.jpg', 'ee6295a5-468a-4e3a-a56a-9c2004011a43.jpg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
4316,Rouleau de moquette,7.0,Pisé,Lacquers,0.0,143.0,['a96f9a39-e225-4ff3-838a-3e535d5834db.jpg'],"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",,,
