,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
2892,Porte double manuelle,80.0,Encaustic,Double slips,1.0,55.0,['473d7a0b-c9bd-4fc2-a5b8-7a3ad713f1f5.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
2929,Porte double manuelle,73.0,Encaustic,Double slips,0.0,213.0,['de45e86f-fac8-48eb-a707-f4fff7822dcd.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
2938,Porte double manuelle,80.0,Encaustic,Double slips,0.0,200.0,"['fe2f284b-308d-40be-bbd1-270d2d79781e.jpeg', 'ee01c113-27bf-4696-8909-06cabda7f93b.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
2999,Porte double manuelle,80.0,Encaustic,Double slips,0.0,200.0,['7dd67c3a-8235-4b0e-91b0-3e44b48c72c6.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3005,Porte double manuelle,70.0,Encaustic,Double slips,0.0,213.0,['70430738-8476-441f-a45d-3b7c5bb003d3.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3035,Porte double manuelle,80.0,Encaustic,Double slips,1.0,55.0,"['acdeebfc-1437-47bc-95a4-3d7e15e8173f.jpeg', '2e8c3478-e436-40e5-a961-763e54fef232.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3046,Porte double manuelle,80.0,Encaustic,Double slips,1.0,60.0,['b6a99db1-1c9c-4608-9bd2-a272212d84a9.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3123,Porte double manuelle,80.0,Encaustic,Double slips,1.0,55.0,"['a15b92f7-2903-4e22-8453-9b3f692c4925.jpeg', 'cc8d6c47-5add-4273-a59a-46ac3e2851aa.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3162,Porte double manuelle,90.0,Encaustic,Double slips,1.0,55.0,"['89a11c12-1d28-4cd7-ba34-1f0533861899.jpeg', '330e0298-fc17-4014-9906-125668793201.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3186,Porte double manuelle,80.0,Encaustic,Double slips,1.0,55.0,['2457cb25-8882-4df5-8264-f67b302dc38d.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3193,Porte double manuelle,80.0,Encaustic,Double slips,1.0,55.0,['4b4a32a8-bed3-4a81-aeb2-f24d936dc489.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3197,Porte double manuelle,80.0,Encaustic,Double slips,0.0,213.0,"['88ecd912-e6ba-449c-986e-90721c5c7fef.jpeg', '28a79e0f-3999-483d-a870-d015dee2cb1f.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3210,Porte double manuelle,80.0,Encaustic,Double slips,1.0,55.0,['299afc2f-4f44-44c8-8d7d-9771cfe2dd63.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3223,Porte double manuelle,80.0,Encaustic,Double slips,0.0,213.0,"['c6a8da5e-b87b-453e-b766-620d3ac3f936.jpeg', 'c688a127-842c-44c4-8b7e-2e163bbc8f44.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3227,Porte double manuelle,80.0,Encaustic,Double slips,0.0,213.0,"['d9bf63dd-a92a-41e6-9407-9e875c73d14c.jpeg', '09011fc7-8681-4825-8cb3-b53ec9e2c02b.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3232,Porte double manuelle,70.0,Encaustic,Double slips,0.0,213.0,"['8be4f3c7-cc6e-4649-9bf8-7f6a994a1fa3.jpeg', 'fbab1a93-0605-4a5d-86a6-92166f93994d.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3233,Porte double manuelle,70.0,Encaustic,Double slips,0.0,213.0,['bb42fadc-e792-4de2-ba57-d45c64fa3608.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3261,Porte double manuelle,80.0,Encaustic,Double slips,0.0,200.0,"['7da912c8-5c2a-4c10-b4eb-acfec69ca515.jpeg', '48c643f9-c785-460c-9ced-128dec2fa90f.jpeg', 'b994fa82-7f1d-4d81-838c-1266c5220c0f.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3266,Porte double manuelle,80.0,Encaustic,Double slips,1.0,55.0,['7170a756-75aa-46f9-ab8e-9ac3b17acad7.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3283,Porte double automatique,80.0,Encaustic,Double slips,0.0,213.0,"['fda19d8f-6a44-4331-9365-06c7ed71955c.jpeg', '24e72173-c431-4ec9-8d34-96ea84a33303.jpeg', 'f61f18e6-b3c5-4e02-92d7-7d125eabde62.jpeg']","Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories,,,
3338,Porte double manuelle,80.0,Encaustic,Double slips,0.0,213.0,['ed4f7a38-fc5d-474a-bfef-37cd63799c74.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3389,Porte double manuelle,80.0,Encaustic,Double slips,0.0,213.0,"['137bf561-c040-4cb5-92d4-d7c11df39a2e.jpeg', '9edf44a9-f50d-4d38-abb4-743c6e61e549.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3395,Porte double manuelle,80.0,Encaustic,Double slips,1.0,55.0,['93dfa835-153c-4354-bfa5-ed13daad5d9f.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3409,Porte double automatique,80.0,Encaustic,Double slips,0.0,213.0,"['34d81e1b-7330-4e07-9a9f-37f6697ad21a.jpeg', 'd13e2144-6ee5-4240-9b14-6670582bed1d.jpeg']","Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories,,,
3430,Porte double manuelle,80.0,Encaustic,Double slips,0.0,213.0,['950f2637-3363-4999-88cf-6deea0e4278c.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3447,Porte double manuelle,80.0,Encaustic,Double slips,1.0,60.0,['c2f9e4ba-8d34-4510-8017-38f6b0fd4bad.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3476,Porte double automatique,120.0,Encaustic,Double slips,0.0,185.0,"['d5cc22d7-4e00-4664-8a97-b8bbab435cd8.jpeg', '6feb9424-d336-44f4-a50d-e3e9a90f527e.jpeg']","Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories,,,
