,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
1760,Vasque simple sur colonne,75.0,Sitka spruce,Column casings,1.0,119.0,"['e4b72c03-dc77-4798-a7ba-d12cb365b125.jpeg', 'cce5f9b1-e7e1-41a9-9e7f-7e5bff075a0a.jpeg', 'f5e519d9-3586-477f-923f-013833c553b6.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
1796,Vasque simple sur colonne,75.0,Sitka spruce,Column casings,1.0,119.0,"['1de6f72a-81c4-42ae-afde-3ad7d3ad2b55.jpeg', '6919c702-d0c7-44b0-abc0-257ec4c10bc9.jpeg', '7be5b944-7be8-4d5e-bbd9-2c7c27ad616d.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
1818,Vasque simple sur colonne,75.0,Sitka spruce,Column casings,1.0,119.0,"['b03522e9-0994-4df4-8357-b126c55007d2.jpeg', 'ea4c333f-679f-4f54-90d0-63a9c9593f2a.jpeg', '3f1272b8-a011-4eb5-9b55-1083bf925323.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
2181,Vasque simple sur colonne,40.0,Sitka spruce,Column casings,1.0,38.0,"['713d2e50-b8f4-4b76-b4e9-558c204b5824.jpeg', 'ae1a572d-d7dd-403e-b551-689e6d0ede2e.jpeg', '94281935-b9ea-4b1c-a5d6-1e15d25b0d4b.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
2458,Vasque simple sur colonne,35.0,Sitka spruce,Column casings,1.0,84.0,"['1c0a3358-2d61-452e-b7e6-c7191035c304.jpeg', '2e12c464-f505-4920-9eb1-b3b00be6a52e.jpeg', '7dc59029-9f74-4426-bfec-0cf42b0afefc.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
2801,Vasque simple sur colonne,35.0,Sitka spruce,Column casings,0.0,200.0,"['64cdf437-a162-4824-927c-9618af1adb5e.jpeg', 'b0f9d20c-c22a-44b8-8a27-97b29c660a22.jpeg', '9adb3f37-4503-4771-ade7-f2011c3fa6b0.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
2804,Vasque simple sur colonne,75.0,Sitka spruce,Column casings,1.0,60.0,"['c709c7c1-d0d9-4b7f-8fbd-67062108d928.jpeg', 'f6b78510-25e3-4185-8be5-08074ac339ce.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
2857,Vasque simple sur colonne,35.0,Sitka spruce,Column casings,0.0,200.0,"['946be1c0-3f3a-4198-a4ef-263177baa7fb.jpeg', '96fa5a01-1363-4d53-ac0c-291c5582be0d.jpeg', '3d6953d7-c1bd-425d-8495-5609a33b5800.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
2901,Vasque simple sur colonne,50.0,Sitka spruce,Column casings,1.0,59.0,"['9083176d-27b6-4328-a066-8e2d801054dd.jpeg', 'edb7893a-0616-4ff9-9724-a3eeef31686e.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
3155,Vasque simple sur colonne,30.0,Sitka spruce,Column casings,0.0,208.0,"['07ddc9d6-251f-4343-a407-6b1b6069ab4c.jpeg', '49d74bf0-64aa-46c0-aa24-b6c000a24c22.jpeg', '0d165950-cd27-4449-9022-2d308ce6133e.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
