,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
6215,Innentür,,Encaustic,Door hinges,1.0,92.0,111468_570x570.jpg,Openings,"Door, Windows, Gates",Furnishings,,,
6327,Eingangstür,,Encaustic,Door hinges,1.0,20.0,111695_570x570.jpg,Openings,"Door, Windows, Gates",Other,,,
6369,Innentüre grau,,Sitka spruce,Door hinges,1.0,29.0,111359_570x570.jpg,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,,,
6449,Innentüre weiss,,Sitka spruce,Door hinges,1.0,173.0,111358_570x570.jpg,Openings,"Door, Windows, Gates",Furnishings,4.0,79.5,201.5
6450,Innentüre grau,,Sitka spruce,Door hinges,1.0,173.0,111360_570x570.jpg,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,4.0,84.0,203.0
6451,Innentüre weiss,,Sitka spruce,Door hinges,1.0,173.0,111363_570x570.jpg,Openings,"Door, Windows, Gates",Furnishings,4.0,89.5,213.0
6452,Innentüre,,Encaustic,Door hinges,1.0,173.0,111420_570x570.jpg,Openings,"Door, Windows, Gates",Furnishings,4.0,82.5,200.0
6455,Zimmertür,,Sitka spruce,Door hinges,1.0,173.0,111258_570x570.jpg,Furnishings,"Door, Windows, Gates",Furnishings,,,
6457,Innentür,,Encaustic,Door hinges,1.0,173.0,111469_570x570.jpg,Openings,"Door, Windows, Gates",Furnishings,4.0,86.0,196.0
6458,Tür mit Luftschlitz,,Sitka spruce,Door hinges,1.0,173.0,111485_570x570.jpg,"Roof, Slabs, Stairs","Door, Windows, Gates",Sanitary fittings and accessories,4.0,86.0,211.0
6461,Innentüren,,Encaustic,Door hinges,1.0,173.0,img_5207_570x570.jpg,Openings,"Door, Windows, Gates",Furnishings,,,
6466,Innentür,,Encaustic,Door hinges,1.0,173.0,111470_570x570.jpg,Openings,"Door, Windows, Gates",Furnishings,4.0,90.0,198.0
6476,Zimmertüre,,Sitka spruce,Door hinges,1.0,173.0,20180411_110308_570x570.jpg,Furnishings,"Door, Windows, Gates",Furnishings,,76.5,195.0
6477,Zimmertüre,,Sitka spruce,Door hinges,1.0,173.0,20180411_105529_570x570.jpg,Furnishings,"Door, Windows, Gates",Furnishings,,,
6478,Zimmertüre,,Sitka spruce,Door hinges,1.0,179.0,20180417_163217_570x570.jpg,Furnishings,"Door, Windows, Gates",Furnishings,,77.0,201.0
6479,Zimmertüre,,Sitka spruce,Door hinges,1.0,173.0,20180417_162822_570x570.jpg,Furnishings,"Door, Windows, Gates",Furnishings,,67.0,201.0
6641,Aussentüre / Haustüre,,Encaustic,Door hinges,1.0,154.0,32_%281%29_570x570.jpg,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,,,
6674,Tür mit Rahmen,,Encaustic,Door hinges,1.0,2.0,111497_%281%29_570x570.jpg,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
6714,Eingangstür mit Rahmen,,Architectural glass,Door hinges,1.0,107.0,112514_570x570.jpg,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,2.5,98.0,206.0
6720,Türen,,Encaustic,Door hinges,1.0,107.0,20221110_110351_%281%29_570x570.jpg,Openings,"Door, Windows, Gates",Safety cages,,,
6832,Poignée de porte,,Pisé,Door hinges,1.0,30.0,"['https://materiuum.ch/wp-content/uploads/2022/10/2103-1362-b-82.jpg', 'https://materiuum.ch/wp-content/uploads/2022/10/2103-1362-a-82.jpg', 'https://materiuum.ch/wp-content/uploads/2022/10/2103-1362-b-83.jpg']","Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,0.0,23.0,7.5
6833,Poignée de porte,,Pisé,Door hinges,1.0,14.0,['https://materiuum.ch/wp-content/uploads/2022/10/2103-1350-a-82.jpg'],"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,0.0,15.0,7.5
6942,Innentür abgerundet,,Sitka spruce,Door hinges,1.0,,2810_2_570x570.jpg,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,85.0,,200.0
6957,Tür,,Encaustic,Door hinges,1.0,64.0,2812_2_570x570.jpg,Openings,"Door, Windows, Gates",Safety cages,95.0,,202.0
7065,Zimmertür,,Sitka spruce,Door hinges,1.0,,2811_2_570x570.jpg,Furnishings,"Door, Windows, Gates",Furnishings,85.0,,200.0
7100,Poignée de porte,,Pisé,Door hinges,1.0,20.0,['https://materiuum.ch/wp-content/uploads/2023/02/2302-5721-a-600x800.jpg'],"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,0.0,14.0,8.0
7130,Ferme porte,,Encaustic,Door hinges,1.0,0.0,['https://materiuum.ch/wp-content/uploads/2023/02/2202-3431-a-1-600x450.jpg'],Openings,"Door, Windows, Gates",Safety cages,0.0,22.5,4.0
7198,Innentüren,,Encaustic,Door hinges,1.0,45.0,,Openings,"Door, Windows, Gates",Furnishings,,80.0,200.0
7339,Zimmertüre Innenbereich,,Architectural glass,Door hinges,1.0,15.0,wohnunggotthelfstrasse001_570x570.jpg,Furnishings,"Door, Windows, Gates",Furnishings,,100.0,200.0
