,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
1247,Sèche-main Vortice,10.0,Pisé,Sedge,0.0,370.0,"['34f24707-70a5-44b6-90fa-1b8066f83b42.jpeg', 'e3dfeae3-4201-4db3-9f8a-496dfa05698c.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
1267,.,30.0,Pisé,Sedge,1.0,125.0,"['0559ad5f-46e4-433a-9842-fa2433ac6f4e.jpg', '291db227-f3a8-440d-87cf-935533c77c7b.jpg', 'd873cbe8-70f0-4360-ac7d-fadfca89c501.jpg', 'eecfae91-9921-436c-b38a-293ebe80a4c6.jpg']","Wall, Barriers, Pannels","Covering, Finish",Other,,,
1312,Dalle,40.0,Pisé,Sedge,1.0,125.0,"['c29f75b9-bab3-492d-a050-cc84fb88fe8b.jpeg', '603f63b1-6982-4828-bafd-8133bb1889a3.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
1313,_,10.0,Pisé,Sedge,1.0,224.0,"['c0944a35-773e-4d24-9824-1458a3a1f6d6.jpeg', 'a54414af-94d8-45f6-b8b4-b9c944f08000.jpeg']",Other,"Covering, Finish",Other,,,
1320,_,10.0,Pisé,Sedge,1.0,11.0,['dc639a59-db83-44b8-9bf1-e40ea1aa4437.jpeg'],Other,"Covering, Finish",Other,,,
1331,.,0.0,Pisé,Sedge,1.0,5.0,['f0ab94f5-7da5-4e9a-b460-af7e7118fd32.jpeg'],"Wall, Barriers, Pannels","Covering, Finish",Other,,,
1346,Pavé,25.0,Pisé,Sedge,1.0,125.0,"['2b2a6255-7075-49ab-9cf9-647eb4973be3.jpeg', '9d8941aa-0841-430e-816e-50b2f18edf12.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",,,
1587,Pavé,8.0,Pisé,Sedge,1.0,117.0,"['c6d2b011-eca7-467a-b231-c1343ca88953.jpeg', 'edb226a8-8474-4ef9-872f-d58649ec51be.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",,,
1617,.,38.0,Pisé,Sedge,1.0,16.0,"['7fb3c6e2-fa55-40a5-a781-1519000b024e.jpeg', '8018b2de-b3c8-48a7-b893-4c7263ffa3eb.png', '0ac41431-3445-456e-8bfc-dbdac718e2a9.png', '6921fcc7-89bc-4245-bcf2-b37ef0e5ff4e.png']","Wall, Barriers, Pannels","Covering, Finish",Other,,,
1673,Chaudière,1400.0,Pisé,Sedge,1.0,239.0,"['b9c4d26e-88ee-4245-a4e3-928d5690d83b.jpeg', '74d81b11-654d-43b7-8928-c9c307485290.jpeg', '18814ba4-cad8-431e-a812-9c87cd525c47.jpeg', 'f6dc7ef1-87df-4bae-a60d-44de237ade81.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
1767,Chaudière,1200.0,Pisé,Sedge,1.0,239.0,"['1496aad5-2e04-4d12-a4c0-1c1253f132a5.jpeg', '525de3bb-aee3-490b-9623-3d5ae5894cac.JPG']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
