,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
3051,Bureau,45.0,Fir,Bureaux,1.0,56.0,"['c6d78c05-f707-47de-963c-22d037f3155d.jpeg', 'e26003dc-c260-4ecc-b43d-37517379e2c4.jpeg', 'ee9ec62e-283e-492b-936e-574bdb5d1461.jpeg']",Other,Other,Other,,,
3095,Bureau,70.0,Fir,Bureaux,1.0,56.0,"['1e851098-3bf1-41be-a33b-42a13d600348.jpeg', 'af25b1e1-dd59-4372-b8f8-8a25c3510578.jpeg', 'bbf1b790-e250-4ca7-acf6-49441216b43a.jpeg', 'e6f31aa5-11d5-426d-87ee-b5aa8330328f.jpeg', 'df90dc6e-f8a9-4818-9729-2911c972c3e0.jpeg']",Other,Other,Other,,,
3108,Bureau,85.0,Fir,Bureaux,1.0,55.0,"['3312ad2c-93cb-4128-8528-58e76adcc64a.jpeg', '284db693-2f41-4935-9b80-f72fa26ce2a1.jpeg', '19938fae-3f38-423a-9426-0f5b515c4815.jpeg']",Other,Other,Other,,,
3126,Bureau,55.0,Fir,Bureaux,1.0,56.0,"['9b6e6738-6ba6-4281-a29d-d44ed25b16d9.jpeg', '497f6485-1f40-47bd-a52a-0d44258d9916.jpeg']",Other,Other,Other,,,
3133,Bureau,45.0,Fir,Bureaux,1.0,55.0,"['1e4cf341-ce10-4f3f-a503-c8cb8701a50d.jpeg', '4a0e617d-9577-4344-8ff2-dc9240a2090a.jpeg', '19d08b58-e53f-4ac7-87f5-0246f792ce14.jpeg']",Other,Other,Other,,,
3177,Bureau,55.0,Fir,Bureaux,1.0,56.0,"['fb89a30a-b960-4547-8319-469b58258966.jpeg', 'de014765-7c4c-4536-bf70-3f346f73d450.jpeg', '5922af1a-e491-43c7-a096-5197c11f968f.jpeg']",Other,Other,Other,,,
3181,Bureau,45.0,Fir,Bureaux,1.0,56.0,['110c3cc8-9fdb-4e66-b3a9-763e12524b6b.jpeg'],Other,Other,Other,,,
3218,Bureau,45.0,Fir,Bureaux,1.0,55.0,"['466b027d-4eb3-409d-8542-03d59b6c6b86.jpeg', '1d677fcc-83cb-44f7-8ad4-3f8dd40312f4.jpeg']",Other,Other,Other,,,
3228,Bureau,45.0,Fir,Bureaux,1.0,55.0,"['b15002e5-2002-4444-a8a8-737a5dfa723e.jpeg', '2ee97519-939c-47b3-add1-af75d074a207.jpeg']",Other,Other,Other,,,
3268,Bureau,45.0,Fir,Bureaux,1.0,55.0,['dc6415b5-1a20-4a94-858b-66e843d5303f.jpeg'],Other,Other,Other,,,
3315,Bureau,45.0,Fir,Bureaux,1.0,56.0,"['9eef1d6e-cf5b-407d-8f13-e30ab98b445a.jpeg', '6ff486fd-7fa7-4e9e-b56b-937f1d48cc68.jpeg']",Other,Other,Other,,,
3317,Bureau,90.0,Fir,Bureaux,1.0,56.0,"['44839478-0d19-4e8a-9a5d-c3595d8a1271.jpeg', '9d383239-8c42-4194-b499-ec9d30885eef.jpeg']",Other,Other,Other,,,
3318,Bureau,45.0,Fir,Bureaux,1.0,56.0,"['0642bb6d-c8aa-403e-bc59-f2440ed59ec0.jpeg', 'a06e2b6c-3541-407d-9e24-118f000bdd3f.jpeg', 'd36ca4a3-8d45-446b-8355-725eccc8ec43.jpeg', 'fa24a9c5-8e2e-4ca1-94e9-6b57e21cb4e1.jpeg']",Other,Other,Other,,,
3353,Bureau,70.0,Fir,Bureaux,1.0,56.0,"['9262c73b-8898-4a1e-8857-3db29d4a9f7d.jpeg', '095cfc62-e7c3-45f8-bf3c-a60a00c150af.jpeg', '924176f7-422a-4409-884d-a68c1128b80b.jpeg']",Other,Other,Other,,,
3354,Bureau,65.0,Fir,Bureaux,1.0,55.0,"['80573087-5744-4aa5-802c-33b9a8f19472.jpeg', '4ea7abc2-f301-428f-8c3b-d721c17ddf28.jpeg', '8fe45768-366b-410d-a314-4dc7f12da381.jpeg']",Other,Other,Other,,,
3364,Bureau,45.0,Fir,Bureaux,1.0,56.0,"['c777ad5d-2583-4152-bd87-0bcf7b3a60e0.jpeg', 'b7f88e7c-5222-4beb-b198-4fb1ec8d9dcd.jpeg']",Other,Other,Other,,,
3365,Bureau,45.0,Fir,Bureaux,1.0,55.0,['88811c89-26e0-4a6d-b137-664190b78dc3.jpeg'],Other,Other,Other,,,
3381,Bureau,45.0,Fir,Bureaux,1.0,56.0,['ef8cd99c-b619-4bff-818e-214de0344485.jpeg'],Other,Other,Other,,,
3394,Bureau,35.0,Fir,Bureaux,1.0,42.0,"['641b1463-e540-4e41-8eb4-1e0b47389184.jpg', '049141b6-12b9-445b-9f71-6927d019b9ae.jpg']",Other,Other,Other,,,
3459,Bureau,45.0,Fir,Bureaux,1.0,55.0,['05fcb870-ac8c-468e-a4a5-5ec0b7f0dc8b.jpeg'],Other,Other,Other,,,
4120,Bureau,25.0,Fir,Bureaux,0.0,130.0,['87bc8192-17dd-451a-b472-5bc2dfa8a9ca.jpg'],Other,Other,Other,,,
