,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
704,704,1105,1105,a01ddcfb-a92f-4282-8b09-6a5ba22b1a80,Porte accordéon / Porte coulissante,"Port.e coulissante en Bois reconstitué. Rail environ 12 cm épaisseur, largeur 110 cm et hauteur 205 cm.",correct,sliding_and_folding_doors,C.10.20.04.2f,ARGENTEUIL,2022-06-23,50.0,50.0,0.0,['5ae35f73-60d9-4025-ad80-e1fa7597c9e9.jpeg'],used,,,3.0,3.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 1.522401817055652e-05, 'start': 0, 'end': 39, 'answer': 'Port.e coulissante en Bois reconstitué.'}",,,,,,,,,,,,,,,,,,,,Port.e coulissante, Bois reconstitué.,,,Encaustic,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Door, Windows, Gates","Lighting columns, brackets and bollards"
705,705,1106,1106,a047d091-fb5d-4a1c-86ab-7b0febcbe80d,Fenêtre,"Porte-fenêtre en bois, peinte en blanc, double vitrage,1200x1900.
Raison de vente : Erreur lors de la commande.
Défauts: Enfoncements sur la porte droite (accident de transport), rebouchés et repeints -cf photo n°5-
Prix d'origine 752,81 HT soit 895 TTC",damaged,windows,B.20.20.01.3c,LA FRETTE-SUR-SEINE,2022-02-09,350.0,350.0,0.0,"['67c73a56-7a32-46e0-813d-05c3ff7f4588.jpg', 'a6160461-fedc-4a4f-9094-022b582740e3.jpg', '14d7e421-8030-4138-b8a6-5f0be35f5783.jpg', 'a009a434-ffbc-45bb-ab5a-69e10ba3a521.jpg', 'c65ae31e-7991-4ef9-9579-1d42e72d4ffa.jpg']",used,,,1.0,1.0,2022-09-26,FR,1.0,229.0,,,,,"{'score': 0.27870699763298035, 'start': 233, 'end': 243, 'answer': ' 752,81 HT'}",,,,,,,,,,,,,,,,,,,,Porte-fenêtre," bois,",,,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
756,756,1182,1182,aa501017-f1ae-4550-9aab-225c4ec9be3d,Fenêtre,Fenêtre PVC,correct,windows,B.20.20.01.5f,VILLENEUVE-SAINT-GEORGES,2022-04-01,35.0,35.0,0.0,['7054d8bb-b4ef-4b28-95ee-e200bb0f0e64.jpeg'],used,,,1.0,1.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.11925487220287323, 'start': 0, 'end': 11, 'answer': 'Fenêtre PVC'}",,,,,,,,,,,,,,,,,,,,Fenêtre PVC,Fenêtre PVC,,,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
838,838,1313,1313,bd6c95aa-b0e8-4013-9caf-41f52b4967a4,Volet battant,Volet battant en Bois,damaged,outdoor_sun_protection_device,B.20.10.01.4d,PARIS-8E-ARRONDISSEMENT,2022-08-03,40.0,40.0,0.0,"['10012db2-f3dd-4c8b-ab3c-45dd177853c8.jpeg', '75f098cb-8ae1-4b47-ba8d-4f36159549f9.jpeg', '1ca53fe0-d2a4-4145-b4b0-34579eab1182.jpeg']",used,,,38.0,38.0,2022-10-03,FR,1.0,61.0,,,,,"{'score': 0.11386618763208389, 'start': 0, 'end': 21, 'answer': 'Volet battant en Bois'}",,,,,,,,,,,,,,,,,,,,Volet battant en Bois, Bois,,,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
857,857,1344,1344,c1c4ccb2-58e6-41b1-9e80-84c1cf4de737,Fenêtre,"enêtre pvc à battant simple, double vitrage

Dimensions : 115,5 x 143 cm

30 € / U

400 € le lot de 20",correct,windows,B.20.20.01.5f,SAINT-APPOLINARD,2022-05-19,30.0,30.0,0.0,['f6a1b6b4-5398-4f2f-9e2d-f84573fbc864.jpg'],used,,,20.0,20.0,2022-10-03,FR,1.0,137.0,,,,,"{'score': 0.007509488612413406, 'start': 76, 'end': 86, 'answer': '\r\n30 € / U'}",,,,,,,,,,,,,,,,,,,," pvc à battant simple, double vitrage", pvc," 115,5 x 143 cm", 20,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
878,878,1367,1367,c5d824cf-e85e-4efb-9daf-b08b54d98339,Rideau,Rideau en tissu voile à trame visible. Deux rideaux par fenêtre. La largeur correspond au milieu de la fenêtre.,verygood,indoor_sun_protection_device,B.20.20.05.1d,PARIS-8E-ARRONDISSEMENT,2022-05-17,5.0,5.0,0.0,"['2c97c52a-806c-4f61-a253-2eb0487f986c.jpeg', 'd3eeab70-c5c7-4efa-87f0-81e7ca190a05.jpeg']",used,,,20.0,20.0,2022-09-26,FR,1.0,132.0,,,,,"{'score': 4.684630403062329e-05, 'start': 0, 'end': 38, 'answer': 'Rideau en tissu voile à trame visible.'}",,,,,,,,,,,,,,,,,,,,Rideau en tissu voile à trame visible.,,,,Pisé,Trellises,Pr_45_63_64_90,Other,Other,Other
950,950,1487,1487,d7487001-1662-4940-a516-ce57181273eb,Poutre de façade,"Dimensions de poutres variables autour de 350 cm de haut. Sous réserve de démontabilité.
1 m² = 1 unité.",correct,exterior_claddings,B.20.10.02.5,NANTES,2022-01-21,50.0,50.0,0.0,"['868f0bc4-c8a4-4bd5-b0cd-5ec24e96bd0d.jpeg', '8b9fca6b-ed63-499e-a32e-74ee2b7b71a5.jpeg', 'd004c542-707c-4007-868e-f922e293900e.jpeg']",used,,,24.0,24.0,2022-10-03,FR,1.0,255.0,,,,,"{'score': 3.0678736948175356e-05, 'start': 88, 'end': 105, 'answer': '\r\n1 m² = 1 unité.'}",,,,,,,,,,,,,,,,,,,,,,,"
1 m² = 1 unité.",Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish",Prefabricated buildings and structures
1059,1059,1658,1658,ee02c819-a53e-4da4-85b4-1bbc5c80f402,Fenêtre,"Fenêtre PVC double vitrage

2 vantaux

Ouverture à la française

Dimensions : 99 x 195,5 cm

30 €/U

150 € le lot de 8",correct,windows,B.20.20.01.3f,SAINT-APPOLINARD,2022-05-19,30.0,30.0,0.0,['fce42ed7-2188-4099-b963-21267093e4c5.jpg'],used,,,8.0,8.0,2022-10-03,FR,1.0,137.0,,,,,"{'score': 0.19714760780334473, 'start': 99, 'end': 116, 'answer': '\r\n30 €/U\r\n\r\n150 €'}",,,,,,,,,,,,,,,,,,,,Fenêtre, PVC," 99 x 195,5 cm", 8,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
1116,1116,1748,1748,faf54e06-6a24-4560-a80f-97db29a843e9,Porte accordéon / Porte coulissante,Porte coulissante en Bois reconstitué.Le rail fait 9cm d'épaisseur pour une largeur de 100 cm et une hauteur de 203 cm.,correct,sliding_and_folding_doors,C.10.20.04.2f,ARGENTEUIL,2022-06-23,50.0,50.0,0.0,['c1b1edbe-6b64-4a11-9ae9-934ebcb9c9ef.jpeg'],used,,,1.0,1.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.0018194555304944515, 'start': 0, 'end': 40, 'answer': 'Porte coulissante en Bois reconstitué.Le'}",,,,,,,,,,,,,,,,,,,,Porte coulissante, Bois reconstitué.Le,,,Encaustic,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Door, Windows, Gates","Lighting columns, brackets and bollards"
1186,1186,1833,1833,450242e2-1cef-4711-a9ff-fa85d2716b17,Volet roulant,3 Volets roulants de longueures variables : 5 modèles à 250 cm et 2 à 195 cm. Volet roulant en Aluminium Automatique.,verygood,outdoor_sun_protection_device,B.20.10.01.5c,SAINT-ETIENNE,2022-09-07,40.0,40.0,0.0,"['b6011c3f-91d2-47ed-9461-08a84bfa1b6d.jpeg', '9ab3c54c-fdd6-44d5-b237-218ac2cbdf73.jpeg']",reconditioned,,,7.0,7.0,2023-04-11,FR,1.0,216.0,,,,,"{'score': 0.00035193111398257315, 'start': 43, 'end': 62, 'answer': ' 5 modèles à 250 cm'}",,,,,,,,,,,,,,,,,,,,, Aluminium,,,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
1297,1297,1952,1952,025e2a78-2ccd-4be1-8489-298af1a4eda6,Fenêtre,3 battant ; Volet non inclus,correct,windows,B.20.20.01.3f,LES SABLES-D'OLONNE,2022-09-16,160.0,160.0,0.0,['4d722b4b-9279-47a1-b97e-709d0c9eb5af.jpeg'],used,7.05,59.5,3.0,3.0,2022-10-03,FR,1.0,17.0,,,,,"{'score': 0.00409201392903924, 'start': 0, 'end': 28, 'answer': '3 battant ; Volet non inclus'}",,,,,,,,,,,,,,,,,,,,3 battant,,,,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
1306,1306,1967,1967,0bfaf99a-0465-4047-be80-667733a449eb,Triple vasque encastrée,"Meuble triple vasques avec miroir, poubelles, distributeurs de papier, mitigeur automatique et porte savon intégrés.",verygood,lavatories,D.20.10.04.3e,PARIS-8E-ARRONDISSEMENT,2022-09-16,100.0,100.0,0.0,"['c9db03cc-20ab-47f9-aa09-1cc0205a3e21.jpeg', '5ab815a1-18b6-47d9-81b5-4d81b8250d49.jpeg', 'ac229458-935c-4098-8046-cdfbbd2937c1.jpeg', 'c0aeb1f0-5c20-4d91-8ff2-3dd3193c5086.jpeg']",used,135.88,31.0,2.0,2.0,2023-01-19,FR,1.0,125.0,,,,,"{'score': 1.9199140297132544e-05, 'start': 0, 'end': 21, 'answer': 'Meuble triple vasques'}",,,,,,,,,,,,,,,,,,,,Meuble triple vasques,,,,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards"
1404,1404,2078,2078,31cf622b-6d5e-4938-afd0-079cfa46e03e,Fenêtre,3 battant ; Volet non inclus,correct,windows,B.20.20.01.3f,LES SABLES-D'OLONNE,2022-09-19,160.0,160.0,0.0,['713efd97-5a73-49c5-ae5f-0a8a4a85f5d6.jpeg'],used,9.57,80.75,1.0,1.0,2022-10-03,FR,1.0,14.0,,,,,"{'score': 0.00409201392903924, 'start': 0, 'end': 28, 'answer': '3 battant ; Volet non inclus'}",,,,,,,,,,,,,,,,,,,,3 battant,,,,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
1520,1520,2206,2206,628de756-7f98-488a-be97-075f4c0dce88,Double vasque encastrée,"Meuble double vasques en composite avec miroir, mitigeurs et distributeurs de savon intégrés.",verygood,lavatories,D.20.10.04.2e,PARIS-8E-ARRONDISSEMENT,2022-09-16,100.0,100.0,0.0,"['3218fb44-f855-47b8-a327-638d1e4cb975.jpeg', 'c962c765-d323-42de-a95c-42c21b439877.jpeg']",used,90.59,21.0,2.0,2.0,2022-10-03,FR,1.0,17.0,,,,,"{'score': 0.00015520586748607457, 'start': 0, 'end': 34, 'answer': 'Meuble double vasques en composite'}",,,,,,,,,,,,,,,,,,,,, composite,,,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards"
1621,1621,2322,2322,94e12cab-24a2-439f-a03e-6a5f285d632d,Fenêtre,Volet non inclus,correct,windows,B.20.20.01.3f,LES SABLES-D'OLONNE,2022-09-16,160.0,160.0,0.0,['1bead80d-f414-47ab-b697-a34296bb03e9.jpeg'],used,8.18,69.0,26.0,26.0,2022-10-03,FR,1.0,17.0,,,,,"{'score': 0.09666482359170914, 'start': 0, 'end': 16, 'answer': 'Volet non inclus'}",,,,,,,,,,,,,,,,,,,,Volet non inclus,,,,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
1631,1631,2333,2333,98bf40bc-82e8-4f8f-9166-bd9362a11b1d,Fenêtre,Baie fixe sous ouvrant ; Volet non inclus.,correct,windows,B.20.20.01.3f,LES SABLES-D'OLONNE,2022-09-16,160.0,160.0,0.0,['ba42c6c5-d17b-493f-a2b1-27eacbced657.jpeg'],used,8.81,74.38,4.0,4.0,2022-10-03,FR,1.0,17.0,,,,,"{'score': 0.00017944777209777385, 'start': 24, 'end': 42, 'answer': ' Volet non inclus.'}",,,,,,,,,,,,,,,,,,,,,,,,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
1673,1673,2381,2381,ad32d7a4-b0f8-4b38-a995-379d6a518706,Fenêtre,dimensions variables 110x110; 280x170; 210x190; 320x190; 280x170; 120x200 Volet non inclus,correct,windows,B.20.20.01.3f,LES SABLES-D'OLONNE,2022-09-16,160.0,160.0,0.0,"['3a6ae7dd-2456-4572-9e3d-581c3982fd9f.jpeg', 'f55c9dc9-3091-4aa2-bd5b-5c97400e73dc.jpeg', '24baed1d-c428-444a-af4a-efdb7f23274f.jpeg', '2fb18805-e18f-4bf0-9230-8e357e71a616.jpeg']",used,0.0,0.0,4.0,4.0,2022-10-03,FR,1.0,17.0,,,,,"{'score': 6.740470780641772e-06, 'start': 29, 'end': 38, 'answer': ' 280x170;'}",,,,,,,,,,,,,,,,,,,,,,,,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
1680,1680,2389,2389,b2097e21-a622-48d3-bd0b-317672becf97,Tuile,Tuile en Terre cuite. Bon état.,correct,slope_/_flat_roof,B.30.10.01.7b,PONTCHARRA,2022-09-19,13.0,13.0,0.0,['e8a2968e-02c1-4427-b9b3-11e528af8e5c.jpeg'],used,15.12,50.0,1050.0,1050.0,2023-09-24,FR,0.0,370.0,,, Bon,,"{'score': 0.029628844931721687, 'start': 0, 'end': 21, 'answer': 'Tuile en Terre cuite.'}",,,,,,,,,,,,,,,,,,,,Tuile en Terre cuite.,,,Tuile en Terre cuite.,Silt,Trellises,Pr_45_63_64_90,"Roof, Slabs, Stairs","Covering, Finish","Lighting columns, brackets and bollards"
1928,1928,2663,2663,13f61c16-1237-4b44-8263-8beacc747cd8,Rideau,Rideau en Textile,correct,indoor_sun_protection_device,B.20.20.05.1d,EPERNAY,2022-11-04,0.0,0.0,0.0,"['cd2d0858-94fe-4a22-81c7-ea90d0813fec.jpeg', 'c7ba7aac-ff92-4fd2-b9d2-8488a5df1211.jpeg']",used,0.0,6.0,5.0,5.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.015391397289931774, 'start': 0, 'end': 17, 'answer': 'Rideau en Textile'}",,,,,,,,,,,,,,,,,,,,Rideau en Textile,Rideau en Textile,,,Pisé,Trellises,Pr_45_63_64_90,Other,Other,Other
1955,1955,2695,2695,1b51fac0-afb9-4da9-96c6-15ed2d941e31,Fenêtre,"Logement  A : 6 unités
Hangar D : 1 unité",correct,windows,B.20.20.01.9,AUBAGNE,2022-10-26,120.0,120.0,0.0,"['38fb7959-74a1-4703-8708-1d73dfb921e0.jpeg', '4abb87fe-b54b-489f-9c3a-a395e3c23abc.jpeg', 'd4caf3e1-487d-419d-a62b-c69af0973241.jpeg']",used,0.0,70.5,6.0,6.0,2023-02-21,FR,1.0,118.0,,,,,"{'score': 0.0003579957992769778, 'start': 13, 'end': 22, 'answer': ' 6 unités'}",,,,,,,,,,,,,,,,,,,,,,,,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
2024,2024,2781,2781,317d4b4f-bbf0-43f5-8460-f1f2127468b8,Volet battant,Volet pliant en PVC,damaged,outdoor_sun_protection_device,B.20.10.01.4e,GENNEVILLIERS,2022-10-27,45.0,45.0,0.0,"['a4df2a85-bfcf-4ea1-922d-8a974b4b9e4c.jpeg', '6ffcfcbd-031b-4f4c-84be-1b862400bc0f.jpeg', '9808a062-3448-4b87-9bb1-4fd813eeed9d.jpeg', 'c7922511-a811-4df2-ab43-03f2ab84f9c2.jpeg']",reconditioned,0.0,36.45,27.0,27.0,2023-09-24,FR,0.0,332.0,,,,,"{'score': 0.018009042367339134, 'start': 0, 'end': 19, 'answer': 'Volet pliant en PVC'}",,,,,,,,,,,,,,,,,,,,Volet pliant en PVC, PVC,,,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
2025,2025,2782,2782,31803aca-d0c0-49c1-a3c1-16d447e79cee,Volet battant,Volets battants en Bois L=120cm,correct,outdoor_sun_protection_device,B.20.10.01.4d,AUBAGNE,2022-10-26,30.0,30.0,0.0,"['45a22f1a-e59c-4a2d-9a4a-19a7c0eef312.jpeg', 'a7053cfa-074d-442d-aafb-716d4d8ce96c.jpeg']",used,26.12,36.43,4.0,4.0,2023-02-21,FR,1.0,118.0,,,,,"{'score': 0.09362708777189255, 'start': 0, 'end': 31, 'answer': 'Volets battants en Bois L=120cm'}",,,,,,,,,,,,,,,,,,,,Volets battants en Bois,, L=120cm, L=120cm,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
2055,2055,2814,2814,3a07ac12-f640-46e7-862e-78b14e53e89c,Rideau,Rideau en Textile,damaged,indoor_sun_protection_device,B.20.20.05.1d,EPERNAY,2022-11-04,0.0,0.0,0.0,['4110f107-2c36-4430-9059-9d866e782b28.jpeg'],used,0.0,3.38,1.0,1.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.015391397289931774, 'start': 0, 'end': 17, 'answer': 'Rideau en Textile'}",,,,,,,,,,,,,,,,,,,,Rideau en Textile,Rideau en Textile,,,Pisé,Trellises,Pr_45_63_64_90,Other,Other,Other
2077,2077,2837,2837,3ff610dc-8c33-4ad2-a867-b1a3f30ec215,Volet battant,1 ouvrant L60cm. Volet battant en Bois,correct,outdoor_sun_protection_device,B.20.10.01.4d,AUBAGNE,2022-10-26,30.0,30.0,0.0,"['cd5396ec-f3f0-4560-bb39-7d68c256ebb5.jpeg', 'cfb7b434-48e3-4c6b-a9ad-38201918431e.jpeg', '8cf4abe4-c317-4e1c-a67f-654a4a81faa4.jpeg']",used,40.88,57.02,5.0,5.0,2023-02-21,FR,1.0,118.0,,,,,"{'score': 7.585489947814494e-05, 'start': 0, 'end': 16, 'answer': '1 ouvrant L60cm.'}",,,,,,,,,,,,,,,,,,,,, Bois,,,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
