,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
1405,1405,2079,2079,323f4466-d2e5-435a-90b3-88bb416f426d,Table,"Mange debout circulaire. Pied métallique fixable au sol de finition chromée, plateau de 50cm de diamètre finition mélaminé blanc satiné.",correct,desc,E.20.20.10.3a,PUTEAUX,2022-09-22,20.0,20.0,0.0,['9d731f2e-a3c0-4613-b81b-5d68f8fcffdc.jpeg'],used,0.0,32.2,4.0,4.0,2022-10-03,FR,1.0,11.0,,,,,"{'score': 3.514021216233232e-07, 'start': 87, 'end': 136, 'answer': ' 50cm de diamètre finition mélaminé blanc satiné.'}",,,,,,,,,,,,,,,,,,,,Mange debout circulaire.,,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
1597,1597,2295,2295,88a02c10-854b-4a67-9d33-b407eada281d,Table bois,"Table avec plateau en bois finition mélaminé satiné décor bois clair, piètement métallique thermolaqué.",correct,ovens,E.10.90.02.46,PONTCHARRA,2022-09-19,50.0,50.0,0.0,"['7cf5327a-d6d5-4bf0-807e-6484c52e4de1.jpeg', 'cc8065de-a4a4-411a-ab54-edfe88b80625.jpeg', '73ccb584-5607-4533-ac1b-fb8946efa43a.jpeg', 'ce61a8c5-3674-4269-9aa1-4c8dd5069d58.jpeg', 'fd481f26-6fd8-4ff8-bdc9-f42ae42fd6a1.jpeg']",used,0.0,25.0,1.0,1.0,2023-09-24,FR,0.0,370.0,,,,,"{'score': 0.00023669352231081575, 'start': 0, 'end': 26, 'answer': 'Table avec plateau en bois'}",,,,,,,,,,,,,,,,,,,,Table,,,,Granule,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,"Lighting columns, brackets and bollards"
2167,2167,2932,2932,5ed92c6a-2380-4e53-bae8-4d1647cf95ef,Table,"Table basse en bois reconstitué, pieds métalliques jaunes.",damaged,desc,E.20.20.10.3c,GENNEVILLIERS,2022-10-27,50.0,50.0,0.0,"['ff2876a1-554d-4c00-b355-30f913d0b8bc.jpeg', 'c0882e07-c628-4bee-8c0a-a3f78efe755c.jpeg']",reconditioned,39.46,72.0,1.0,1.0,2023-09-24,FR,0.0,332.0,,,,,"{'score': 0.027604207396507263, 'start': 0, 'end': 11, 'answer': 'Table basse'}",,,,,,,,,,,,,,,,,,,,Table basse," bois reconstitué,",,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
2596,2596,3398,3398,09e6e743-fd3f-420b-9164-890742be1cfc,Table,Table en Bois,correct,desc,E.20.20.10.3c,CHOLET,2022-11-24,50.0,50.0,0.0,['97a656a5-3c2e-427b-8983-de40659b2052.jpeg'],used,39.46,72.0,4.0,4.0,2023-03-03,FR,1.0,99.0,,,,,"{'score': 0.3730657696723938, 'start': 0, 'end': 13, 'answer': 'Table en Bois'}",,,,,,,,,,,,,,,,,,,,Table en Bois,Table en Bois,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
2597,2597,3399,3399,0c944051-d406-4910-aeb1-311306c4c7af,Table,Table en Autre,correct,desc,E.20.20.10.3g,CHOLET,2022-11-24,50.0,50.0,0.0,['e924695a-131d-48bb-9002-48531581cce2.jpeg'],used,0.0,35.2,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.04309613257646561, 'start': 0, 'end': 14, 'answer': 'Table en Autre'}",,,,,,,,,,,,,,,,,,,,Table en Autre,,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
2609,2609,3411,3411,12f9d12f-c9bf-4e5d-bf28-7c1fd062f740,Table,Table en Acier,correct,desc,E.20.20.10.3a,CHOLET,2022-11-24,50.0,50.0,0.0,"['83bad747-6563-46e3-8d1f-c6840d92d93a.jpeg', '7c2401e7-3546-48a5-83ae-2ec5aea24aad.jpeg']",used,0.0,32.2,8.0,8.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.18784596025943756, 'start': 0, 'end': 14, 'answer': 'Table en Acier'}",,,,,,,,,,,,,,,,,,,,Table en Acier,Table en Acier,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
2632,2632,3435,3435,25ad61d4-cedc-4512-8c7c-cda558211d17,Table,Table en Bois,correct,desc,E.20.20.10.3c,CHOLET,2022-11-24,50.0,50.0,0.0,"['3243df96-d708-4b8d-aa28-e0e2d07adf7b.jpeg', '2213ee6a-6e53-42c1-96a5-3c68d47d7472.jpeg']",used,39.46,72.0,5.0,5.0,2023-01-19,FR,1.0,56.0,,,,,"{'score': 0.3730657696723938, 'start': 0, 'end': 13, 'answer': 'Table en Bois'}",,,,,,,,,,,,,,,,,,,,Table en Bois,Table en Bois,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
2652,2652,3456,3456,3614ada5-eb08-4b45-bd68-9eb2caadbe19,Table,Table en Bois,correct,desc,E.20.20.10.3c,CHOLET,2022-11-24,50.0,50.0,0.0,"['210e6c41-4c9d-429d-8747-056e4c18d9e1.jpeg', '6279ea35-8cc7-40c5-b505-cb45f7ad266d.jpeg']",used,39.46,72.0,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.3730657696723938, 'start': 0, 'end': 13, 'answer': 'Table en Bois'}",,,,,,,,,,,,,,,,,,,,Table en Bois,Table en Bois,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
2695,2695,3499,3499,5dad7bd7-0b5c-4b76-a089-530aa77ec9bd,Table,Table en Bois,correct,desc,E.20.20.10.3c,CHOLET,2022-11-24,100.0,100.0,0.0,"['4073e274-7962-410a-903c-e53f8ce921d8.jpeg', '4d60ba9b-4dd4-4f56-a19b-c74d4af922f0.jpeg', 'b395aa7c-f45f-4b79-a91a-d13415f3a9c0.jpeg', '221b8e77-9853-41c5-8305-08950e0fad54.jpeg']",used,39.46,72.0,1.0,1.0,2022-11-30,FR,1.0,6.0,,,,,"{'score': 0.3730657696723938, 'start': 0, 'end': 13, 'answer': 'Table en Bois'}",,,,,,,,,,,,,,,,,,,,Table en Bois,Table en Bois,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
2698,2698,3502,3502,5f1326d5-8027-4cf9-aa5d-dc3c29c88b66,Table,Table en Bois,correct,desc,E.20.20.10.3c,CHOLET,2022-11-24,50.0,50.0,0.0,"['cfccf3c0-c4e0-4d15-8412-700eb6673755.jpeg', '090235e8-d810-435d-a9c3-5649f8702e3a.jpeg']",used,39.46,72.0,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.3730657696723938, 'start': 0, 'end': 13, 'answer': 'Table en Bois'}",,,,,,,,,,,,,,,,,,,,Table en Bois,Table en Bois,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
2702,2702,3507,3507,61c0bfda-e0da-4f41-92d7-236e1f5168fb,Table,Table en Autre,correct,desc,E.20.20.10.3g,CHOLET,2022-11-24,50.0,50.0,0.0,"['7349efa6-670b-4847-b094-6015632d7927.jpeg', '635bf8f3-50c4-458e-bebd-a36d363bf4c0.jpeg', '2243ecd5-cd81-4c65-bee2-22232c16bd12.jpeg']",used,0.0,35.2,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.04309613257646561, 'start': 0, 'end': 14, 'answer': 'Table en Autre'}",,,,,,,,,,,,,,,,,,,,Table en Autre,,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
2714,2714,3520,3520,6c7f0dfe-815b-4c65-ab03-d55d4563c8ed,Table,Table en Bois,correct,desc,E.20.20.10.3c,CHOLET,2022-11-24,50.0,50.0,0.0,"['88af1193-7c73-4034-9594-e42c709eb7ba.jpeg', 'b702d0bc-64e8-49cc-8d5c-206a6e887071.jpeg']",used,39.46,72.0,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.3730657696723938, 'start': 0, 'end': 13, 'answer': 'Table en Bois'}",,,,,,,,,,,,,,,,,,,,Table en Bois,Table en Bois,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
2724,2724,3530,3530,70f1b98d-2689-4562-b878-c3c604958db2,Table,Table en Bois,correct,desc,E.20.20.10.3c,CHOLET,2022-11-24,50.0,50.0,0.0,"['12e5a7dd-80be-4726-9fd0-f21e3cebe96d.jpeg', '21ce4012-4cb3-4b0f-b5b9-1982479ae232.jpeg']",used,39.46,72.0,2.0,2.0,2023-01-19,FR,1.0,56.0,,,,,"{'score': 0.3730657696723938, 'start': 0, 'end': 13, 'answer': 'Table en Bois'}",,,,,,,,,,,,,,,,,,,,Table en Bois,Table en Bois,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
2779,2779,3587,3587,a05bd6be-b7bf-41c1-9b67-45a1a0acd880,Table,Table en Acier,correct,desc,E.20.20.10.3a,CHOLET,2022-11-24,50.0,50.0,0.0,['47b63ba7-1dba-42c8-aeb4-3b1d550a1c29.jpeg'],used,0.0,32.2,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.18784596025943756, 'start': 0, 'end': 14, 'answer': 'Table en Acier'}",,,,,,,,,,,,,,,,,,,,Table en Acier,Table en Acier,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
2812,2812,3622,3622,b66ce157-e36c-41ed-8a81-e597575aba6a,Table,Table en Autre,correct,desc,E.20.20.10.3g,CHOLET,2022-11-24,150.0,150.0,0.0,"['4200b526-a213-477b-91e6-f79f8617a47f.jpeg', 'c6b4a117-217b-4097-9497-89c11bf0bf5f.jpeg', '2ef69e93-5c8b-481e-9f4f-00a3f1cb0e5f.jpeg']",used,0.0,35.2,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.04309613257646561, 'start': 0, 'end': 14, 'answer': 'Table en Autre'}",,,,,,,,,,,,,,,,,,,,Table en Autre,,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
2862,2862,3673,3673,dcca46f3-5717-434a-9376-9193644f2837,Table,Table en Bois,correct,desc,E.20.20.10.3c,CHOLET,2022-11-24,30.0,30.0,0.0,"['059b561a-b07e-4b54-be0a-944aabe1f87b.jpeg', '20a0232f-7eb1-4801-a80d-3e0a70c6858d.jpeg', '25bdadf3-0e52-4b10-b079-a6013d674399.jpeg']",used,39.46,72.0,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.3730657696723938, 'start': 0, 'end': 13, 'answer': 'Table en Bois'}",,,,,,,,,,,,,,,,,,,,Table en Bois,Table en Bois,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
2870,2870,3681,3681,dfe70b2d-986b-42f9-99f1-6d653c9332a4,Table,Table en Bois,correct,desc,E.20.20.10.3c,CHOLET,2022-11-24,50.0,50.0,0.0,['4414b647-13fa-4df8-aa23-f2339e1e2513.jpeg'],used,39.46,72.0,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.3730657696723938, 'start': 0, 'end': 13, 'answer': 'Table en Bois'}",,,,,,,,,,,,,,,,,,,,Table en Bois,Table en Bois,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
2875,2875,3686,3686,e4b3c962-e866-497d-b15f-672ba8f53535,Table,Table en Bois,correct,desc,E.20.20.10.3c,CHOLET,2022-11-24,50.0,50.0,0.0,"['81be695d-2cca-4b18-9dda-9b5c99ff16f1.jpeg', '84bd9ea9-50c6-4b19-a612-dd1b60b04274.jpeg']",used,39.46,72.0,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.3730657696723938, 'start': 0, 'end': 13, 'answer': 'Table en Bois'}",,,,,,,,,,,,,,,,,,,,Table en Bois,Table en Bois,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
3036,3036,3950,3950,30d8e53e-b99c-4624-b385-534ea1f441e9,Table,"Table carré- 28 unites  
larg: 57, hauteur 76",verygood,other_furniture,E.20.20.90.4,PARIS-8E-ARRONDISSEMENT,2022-12-12,25.0,25.0,0.0,"['90e88db7-d5f6-44d7-b042-3be037d5e744.jpeg', '81454ec5-2afd-4239-9b34-0fb4fe2f65af.jpeg', '89ad75de-032b-4fc3-963d-20f51c17d538.jpeg']",used,0.0,25.5,28.0,28.0,2023-01-19,FR,1.0,38.0,,,,,"{'score': 0.01131161954253912, 'start': 0, 'end': 22, 'answer': 'Table carré- 28 unites'}",,,,,,,,,,,,,,,,,,,,Table carré-,,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
3229,3229,4151,4151,04abaef5-008f-4f34-bbbd-c40ceca27042,Table,Table en Bois,verygood,desc,E.20.20.10.3c,CHEVILLY-LARUE,2022-12-16,50.0,50.0,0.0,"['ff14e1a1-719d-4979-b3c3-7d990b86ad05.jpeg', 'de76adfb-982c-4a04-9026-19fe06d33f88.jpeg']",used,39.46,72.0,1.0,1.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.3730657696723938, 'start': 0, 'end': 13, 'answer': 'Table en Bois'}",,,,,,,,,,,,,,,,,,,,Table en Bois,Table en Bois,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
3246,3246,4169,4169,09b662ab-8587-4236-a9be-2eba5a7acca4,Table,Table en Autre,verygood,exterior_furnishings,G.20.40.03.3d,CHEVILLY-LARUE,2022-12-16,250.0,250.0,0.0,"['e97b23c6-c665-43da-bccc-5507d99acfc0.jpeg', 'cd14c0fb-04d1-4265-883d-fbb348451e2f.jpeg']",used,0.0,1003.38,2.0,2.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.04309613257646561, 'start': 0, 'end': 14, 'answer': 'Table en Autre'}",,,,,,,,,,,,,,,,,,,,Table en Autre,,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
3278,3278,4202,4202,16833ee9-6f4c-4e26-982c-c32f5d389f4f,Table,Table en Bois,verygood,desc,E.20.20.10.3c,CHEVILLY-LARUE,2022-12-16,50.0,50.0,0.0,['c52a5ad3-99cc-415f-bb08-a5581cb8cfaf.jpeg'],used,39.46,72.0,2.0,2.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.3730657696723938, 'start': 0, 'end': 13, 'answer': 'Table en Bois'}",,,,,,,,,,,,,,,,,,,,Table en Bois,Table en Bois,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
3388,3388,4319,4319,4a80e68e-2844-4cf9-aa4d-5914bc8c0bb7,Table,Table en Bois,verygood,desc,E.20.20.10.3c,CHEVILLY-LARUE,2022-12-16,50.0,50.0,0.0,"['383d6f2a-d6b0-427f-a727-72f7b49c0601.jpeg', '6d5d6a24-6b29-4a22-a258-c1cfa8a69848.jpeg']",used,39.46,72.0,1.0,1.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.3730657696723938, 'start': 0, 'end': 13, 'answer': 'Table en Bois'}",,,,,,,,,,,,,,,,,,,,Table en Bois,Table en Bois,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
3491,3491,4426,4426,74883eef-9991-40ec-b0be-57c1421ba0cc,Table,Table en bois aggloméré finition mélaminé blanc. Plateau rectangulaire 245x110cm.,correct,desc,E.20.20.10.3c,RUNGIS,2023-01-04,50.0,50.0,0.0,['536c838f-97bf-4da2-adbb-9c39057ece7d.jpeg'],used,39.46,72.0,1.0,1.0,2023-09-24,FR,0.0,263.0,,,,,"{'score': 0.0009116551373153925, 'start': 0, 'end': 48, 'answer': 'Table en bois aggloméré finition mélaminé blanc.'}",,,,,,,,,,,,,,,,,,,,, bois aggloméré, 245x110cm.,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
3626,3626,4565,4565,a7380619-8597-4bae-a8ad-6e906065d7b2,Table,Table en Pierre,verygood,exterior_furnishings,G.20.40.03.3c,CHEVILLY-LARUE,2022-12-16,60.0,60.0,0.0,"['c72d67a7-4a32-479f-988c-98d5b58382f5.jpeg', 'ccf849a2-2c86-461e-8521-2dc4366fd584.jpeg', '2dfccbcb-1b79-4fa6-8d63-251f57d807de.jpeg']",used,0.0,600.0,6.0,6.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.3754477798938751, 'start': 0, 'end': 15, 'answer': 'Table en Pierre'}",,,,,,,,,,,,,,,,,,,,Table en Pierre,,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
3633,3633,4573,4573,a94d2054-8e53-4856-9b0f-a3d712d5a15c,Table,Table en Bois,correct,desc,E.20.20.10.3c,CHEVILLY-LARUE,2022-12-16,50.0,50.0,0.0,"['3f717a41-f13d-4b9b-9ad3-9f289352ed2a.jpeg', '6531c7d2-c984-426f-b222-7230779a80c2.jpeg']",used,39.46,72.0,1.0,1.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.3730657696723938, 'start': 0, 'end': 13, 'answer': 'Table en Bois'}",,,,,,,,,,,,,,,,,,,,Table en Bois,Table en Bois,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
3643,3643,4583,4583,ae1a966d-8dff-42b8-8c3c-e4f5cd540287,Table,Table en bois aggloméré finition mélaminé blanc. Plateau 300x80 (au plus profond). Deux étagères en partie basse.,correct,desc,E.20.20.10.3c,RUNGIS,2023-01-04,50.0,50.0,0.0,['5b716f46-eb88-4bc1-bb33-ce48b61bc12f.jpeg'],used,39.46,72.0,1.0,1.0,2023-09-24,FR,0.0,263.0,,,,,"{'score': 0.0005563371232710779, 'start': 0, 'end': 48, 'answer': 'Table en bois aggloméré finition mélaminé blanc.'}",,,,,,,,,,,,,,,,,,,,Table, bois aggloméré,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
3741,3741,4685,4685,d226aae1-714b-464d-94a3-d348532326d5,Table,Table en Bois,damaged,desc,E.20.20.10.3c,CHEVILLY-LARUE,2022-12-16,50.0,50.0,0.0,['4ec07640-5049-4f1d-a621-42037e3b6255.jpeg'],used,39.46,72.0,1.0,1.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.3730657696723938, 'start': 0, 'end': 13, 'answer': 'Table en Bois'}",,,,,,,,,,,,,,,,,,,,Table en Bois,Table en Bois,,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
3833,3833,4792,4792,f6af4f93-c122-4fc2-a62c-8da0112d65ff,Table,"Grande table en bois aggloméré mélaminé finition blanc satiné. Plateau carré 180x180 cm. Système cache-fils intégré au pied central, quatre passe-câbles en partie centrale, trappe d'accès.",correct,desc,E.20.20.10.3c,RUNGIS,2023-01-04,50.0,50.0,0.0,['97c40da6-ff91-4497-9b03-3501c950a7c8.jpeg'],used,39.46,72.0,1.0,1.0,2023-09-24,FR,0.0,263.0,,,,,"{'score': 2.6073981644003652e-05, 'start': 39, 'end': 62, 'answer': ' finition blanc satiné.'}",,,,,,,,,,,,,,,,,,,,Grande table, bois aggloméré mélaminé, 180x180 cm.,,Decorative aggregates,Occasional tables,Pr_40_50_21_58,Furnishings,Furnishings,Sectional products
