,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
1764,1764,2481,2481,d4c02469-aa86-4b24-9ca6-5f9568b600d4,Etagère bois,dimensions variables 48x48 4 Unités; 60x70 : 50 Unités,verygood,storage_unit,E.20.20.05.3a,LES SABLES-D'OLONNE,2022-09-19,144.0,144.0,0.0,['801e0aa9-baa7-45bb-ba4e-6a5d48268f06.jpeg'],used,0.0,1.16,43.0,43.0,2022-10-03,FR,1.0,14.0,,,,,"{'score': 1.6978711414594727e-07, 'start': 36, 'end': 42, 'answer': ' 60x70'}",,,,,,,,,,,,,,,,,,,,,,,,Wood,Wood skirtings,Pr_35_90_43_98,Furnishings,Furnishings,Furnishings
1765,1765,2482,2482,d575b03f-dd34-4adf-8307-d8f208a91886,Etagère bois,dimensions variables 51x126 : 4 Unités; 66x150 : 4 Unités,verygood,storage_unit,E.20.20.05.3a,LES SABLES-D'OLONNE,2022-09-16,55.0,55.0,0.0,"['91ec4542-6ab2-48c2-9aa6-65adedaec1e4.jpeg', '4bd93f46-97f4-41ef-a569-fec25f1bac96.jpeg']",used,0.0,1.16,6.0,6.0,2022-10-03,FR,1.0,17.0,,,,,"{'score': 1.5727890456673776e-07, 'start': 20, 'end': 27, 'answer': ' 51x126'}",,,,,,,,,,,,,,,,,,,,,,,,Wood,Wood skirtings,Pr_35_90_43_98,Furnishings,Furnishings,Furnishings
1946,1946,2685,2685,182c6949-4653-4e65-90e8-f9da46029841,Planches en bois,"En m2 - planches largeurs entre 10 et 30 cm, longueurs variées . Planche en bois en Bois",correct,woodwork,C.30.10.99,EPERNAY,2022-11-04,0.0,0.0,0.0,"['10f9a4a7-942e-4976-8090-0befe2cb231b.jpeg', 'b607bab7-ea0e-48cf-8a52-2cc642fb3b31.jpeg', 'cb543375-5cfa-4844-915a-5acb181743e7.jpeg', 'fe1dbf9f-610d-48fb-b555-8b848430ecdf.jpeg']",used,0.25,11.22,210.0,210.0,2023-01-07,FR,1.0,64.0,,,,,"{'score': 0.00038757536094635725, 'start': 64, 'end': 88, 'answer': ' Planche en bois en Bois'}",,,,,,,,,,,,,,,,,,,,,,,,Wood,Wood skirtings,Pr_35_90_43_98,Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings
2016,2016,2771,2771,2ec7be6f-9cbb-419b-9b0a-f8fe596ab922,Planches en bois,Portes de placard et étagères en bois (pour panneaux bois),damaged,woodwork,C.30.10.99,EPERNAY,2022-11-04,0.0,0.0,0.0,"['dc6b88bd-b2b3-4a79-ac09-72621444e420.jpeg', '682a07cd-5699-4386-85e7-9e670e6c804e.jpeg', '35994c83-ef6f-46c8-8362-4fc35ac5f1a7.jpeg']",used,0.25,11.22,1.0,1.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.00031995505560189486, 'start': 0, 'end': 37, 'answer': 'Portes de placard et étagères en bois'}",,,,,,,,,,,,,,,,,,,,Portes de placard et étagères en bois,,,,Wood,Wood skirtings,Pr_35_90_43_98,Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings
2026,2026,2783,2783,31807eec-ff1a-4be4-86b0-f6a1dac3390a,Planches en bois,Meubles à démonter pour planches en bois  (en m2),damaged,woodwork,C.30.10.99,EPERNAY,2022-11-04,0.0,0.0,0.0,"['d5e43657-6997-4f7f-8b3a-accf480e3b32.jpeg', '541276d7-7345-42e5-ac27-5156bfe8d675.jpeg', '78548804-7600-4f91-87c8-a2ef3cd5e5d9.jpeg', 'e277986b-d907-4cdd-8bdd-535da27035e6.jpeg', '9e2cfcdc-dc2f-4836-9d35-3d139dc9a029.jpeg']",used,0.25,11.22,110.0,110.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.0002764649980235845, 'start': 0, 'end': 49, 'answer': 'Meubles à démonter pour planches en bois  (en m2)'}",,,,,,,,,,,,,,,,,,,,Meubles à démonter, planches en bois,,,Wood,Wood skirtings,Pr_35_90_43_98,Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings
2038,2038,2796,2796,3436fe30-3dbf-4328-b7bb-32136ca658dc,Planches en bois,Etagères en bois (nombre d’étagères),correct,woodwork,C.30.10.99,EPERNAY,2022-11-04,0.0,0.0,0.0,"['790f6f71-6e31-4e6a-9d9e-456fc185082f.jpeg', '4e964104-ac41-4f07-8533-5d2290943491.jpeg']",used,0.25,11.22,12.0,12.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.0034527836833149195, 'start': 0, 'end': 16, 'answer': 'Etagères en bois'}",,,,,,,,,,,,,,,,,,,,Etagères en bois, bois,,,Wood,Wood skirtings,Pr_35_90_43_98,Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings
2070,2070,2830,2830,3e3181f8-c92d-490a-9b77-460ce3d2bfc2,Planches en bois,Étagères en bois (+ portes de placard),damaged,woodwork,C.30.10.99,EPERNAY,2022-11-04,0.0,0.0,0.0,"['9a139abd-ea1c-4d25-8513-1d2b05f4c052.jpeg', '00917c6a-a569-463f-b279-2b915251a0e2.jpeg', '9edb54ab-dd97-449a-9d47-6d46c22e5ac2.jpeg']",used,0.25,11.22,3.0,3.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.0007746552000753582, 'start': 0, 'end': 16, 'answer': 'Étagères en bois'}",,,,,,,,,,,,,,,,,,,,Étagères en bois, bois,,,Wood,Wood skirtings,Pr_35_90_43_98,Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings
2105,2105,2868,2868,4c5951d6-16e3-4156-804c-b020111e1050,Plaques bois perforées,Acoustique,correct,woodwork,C.30.10.99,PARIS-15E-ARRONDISSEMENT,2022-11-02,32.4,32.4,0.0,"['e6335ffd-a091-43dc-9ef6-d717f9cea245.jpeg', 'f1933b49-430a-4537-8c1e-fd101b6c1053.jpeg']",used,0.25,11.22,50.0,50.0,2023-09-24,FR,0.0,326.0,,,,,"{'score': 0.03647629916667938, 'start': 0, 'end': 10, 'answer': 'Acoustique'}",,,,,,,,,,,,,,,,,,,,Acoustique,Acoustique,,,Wood,Wood skirtings,Pr_35_90_43_98,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings"
2430,2430,3220,3220,b1547568-ad9c-4bc0-9f05-ef2f7093ff48,Planches en bois,"Meubles à démonter pour planches en bois  (en m2), largeurs entre 10 et 30 cm, longueurs variées .",correct,woodwork,C.30.10.99,EPERNAY,2022-11-04,0.0,0.0,0.0,"['917b29c7-2bb7-4e91-9233-cf4339898f09.jpeg', '6832fba0-81da-4969-ab4b-542927bad11f.jpeg', '3d06388a-8aba-4eb1-813a-2fe4c07edeeb.jpeg']",used,0.25,11.22,440.0,440.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 3.595674115786096e-06, 'start': 23, 'end': 40, 'answer': ' planches en bois'}",,,,,,,,,,,,,,,,,,,,Meubles à démonter, planches en bois,,,Wood,Wood skirtings,Pr_35_90_43_98,Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings
2520,2520,3319,3319,cdea5a31-956f-424a-87f8-b3754f3fdd42,Dalle suspendue en bois,Dalle suspendue en quadrillage de bois de 180 x 180 cm.,correct,gypsum_wallboard_ceiling_finishes,C.30.30.01.1d,PARIS-15E-ARRONDISSEMENT,2022-11-02,15.0,15.0,0.0,"['bac420b6-0229-41c6-9979-082b88f21041.jpg', '4038c8c6-c8c3-4630-8c7b-81d138e34441.jpg']",used,18.9,12.4,136.0,136.0,2023-09-24,FR,0.0,326.0,,,,,"{'score': 0.00021551799727603793, 'start': 41, 'end': 55, 'answer': ' 180 x 180 cm.'}",,,,,,,,,,,,,,,,,,,,Dalle suspendue, bois, 180 x 180 cm., 180 x 180 cm.,Wood,Wood skirtings,Pr_35_90_43_98,"Roof, Slabs, Stairs",Furnishings,"Lighting columns, brackets and bollards"
2523,2523,3322,3322,cead9336-67b0-49ac-a174-bd005c0ae233,Planches en bois,Meubles à démonter pour planches en bois  (en m2),damaged,woodwork,C.30.10.99,EPERNAY,2022-11-04,0.0,0.0,0.0,"['535bf717-f286-4088-a97b-9fd0d9763c6f.jpeg', 'e28fdb3d-2475-44b4-a73f-8c8739a189ea.jpeg', '6f18a8f3-9f84-47cd-b5ff-38b4538c22ca.jpeg']",used,0.25,11.22,5.0,5.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.0002764649980235845, 'start': 0, 'end': 49, 'answer': 'Meubles à démonter pour planches en bois  (en m2)'}",,,,,,,,,,,,,,,,,,,,Meubles à démonter, planches en bois,,,Wood,Wood skirtings,Pr_35_90_43_98,Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings
2571,2571,3372,3372,e246ce6c-72ca-46a9-b220-182dac1e66c5,Planches en bois,Portes de placard et étagères (en m2 de panneau bois),damaged,woodwork,C.30.10.99,EPERNAY,2022-11-04,0.0,0.0,0.0,"['e6ed8dc3-5f44-49df-9da8-ebe312cb0136.jpeg', 'e2af49f6-3b16-475e-961d-1ab234aa0d5a.jpeg', '8d7e8325-a28c-46d1-b73e-56b322d8a185.jpeg']",used,0.25,11.22,6.0,6.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.003599679097533226, 'start': 33, 'end': 53, 'answer': ' m2 de panneau bois)'}",,,,,,,,,,,,,,,,,,,,, panneau bois),,,Wood,Wood skirtings,Pr_35_90_43_98,Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings
2575,2575,3376,3376,e329e5b0-8911-4ab4-a34f-43bcea429bb8,Planches en bois,Portes de placard et étagères en bois pour panneaux (en m2),correct,woodwork,C.30.10.99,EPERNAY,2022-11-04,0.0,0.0,0.0,['ccc334a6-4a81-40f0-945c-ccbccdc8f1a5.jpeg'],used,0.25,11.22,40.0,40.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.010011835023760796, 'start': 55, 'end': 59, 'answer': ' m2)'}",,,,,,,,,,,,,,,,,,,,, bois,,,Wood,Wood skirtings,Pr_35_90_43_98,Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings
2580,2580,3381,3381,e44543e8-c372-478f-a90f-5415528e8d30,Planches en bois,Commode de bureau à 3 étages,damaged,woodwork,C.30.10.99,EPERNAY,2022-11-04,0.0,0.0,0.0,['dcee99d0-fb5d-4f30-be73-78efc47c9959.jpeg'],used,0.25,11.22,1.0,1.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.002663186751306057, 'start': 0, 'end': 28, 'answer': 'Commode de bureau à 3 étages'}",,,,,,,,,,,,,,,,,,,,Commode de bureau à 3 étages,,,,Wood,Wood skirtings,Pr_35_90_43_98,Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings
5396,5396,6513,6513,d499a9d5-43aa-4c53-88aa-104f24c27cf0,Planche en bois,Planches de longueur 150 à 230. Planche en bois en Bois,damaged,other_furniture,E.20.20.90.3,LA MADELEINE,2023-03-22,30.0,30.0,0.0,"['694ac4da-b695-4665-96c9-f80df50d11c5.jpeg', '1733bb96-6d3d-411e-ab5d-97fc44c72c2d.jpeg', '698f0d98-c158-4446-a4cb-563e48b16ae0.jpeg']",used,0.0,5.8,22.0,22.0,2023-09-24,FR,0.0,186.0,,,,,"{'score': 0.05009942129254341, 'start': 20, 'end': 31, 'answer': ' 150 à 230.'}",,,,,,,,,,,,,,,,,,,,,,,,Wood,Wood skirtings,Pr_35_90_43_98,Furnishings,Furnishings,Furnishings
5537,5537,6665,6665,1916b0cb-e36c-4019-9ea0-14e6038deb6f,Poutre bois,"Poutres bois ancienne charpente
Essence : sapin

Dimension : 
8 x 11,5 cm - 3 m longueur -> 6 neuves et 3 moins neuves 
8 x 11,5 cm - 2,10 m longueur -> 9 unités
8 x 11,5 cm - 7m longueur -> 10 unités",correct,frame,B.10.20.01.3a,STRASBOURG,2023-04-11,29.0,29.0,0.0,"['5f205339-d38d-4bfe-b5ec-e754d86fb7ce.jpg', '4733233c-c7ed-457d-9b81-56d3b22f9376.jpg', '0eca689a-b27b-4406-921f-172f57cd4aac.jpg']",used,0.0,0.0,13.0,13.0,2023-05-04,FR,1.0,23.0,,,,,"{'score': 5.332196451490745e-05, 'start': 0, 'end': 31, 'answer': 'Poutres bois ancienne charpente'}",,,,,,,,,,,,,,,,,,,,, sapin,,,Spruce,Wood skirtings,Pr_35_90_43_98,Furnishings,Furnishings,"Lighting columns, brackets and bollards"
5740,5740,6883,6883,dedaf85d-bc4a-40e7-ace8-42c3083e5f9c,Poutre bois,"Chevrons ancienne charpente 
Essence : sapin 

Section : 11,5 x 8 cm
Longueur : 4m 

Quantité : 66 unités",correct,frame,B.10.20.01.3a,STRASBOURG,2023-04-11,28.0,28.0,0.0,"['0e5b92ef-d871-4ba8-ad59-e6494739a160.jpg', 'c18429b4-d2a0-4982-ac7c-6c4e84e5b0e3.jpg', '1669f7ee-98b4-4799-b419-3c63b2a17725.jpg', 'b941365d-0e54-4c32-b366-297ba9f8efa6.jpg']",used,0.0,0.0,30.0,30.0,2023-05-04,FR,1.0,23.0,,,,,"{'score': 1.3433820640784688e-05, 'start': 101, 'end': 104, 'answer': ' 66'}",,,,,,,,,,,,,,,,,,,,Chevrons ancienne charpente, sapin,, 66 unités,Spruce,Wood skirtings,Pr_35_90_43_98,Furnishings,Furnishings,"Lighting columns, brackets and bollards"
5889,5889,7044,7044,4e871b93-29d9-4e1d-8636-1aa07e800e81,Panneaux de bois,Panneaux de bois massif strié dans mur rideau,verygood,woodwork,C.30.10.99,PARIS-13E-ARRONDISSEMENT,2023-04-25,40.0,40.0,0.0,['5b2ba63f-dcee-45c5-881d-3e9c7e89c566.jpg'],used,0.25,11.22,436.0,436.0,2023-09-24,FR,0.0,152.0,,,,,"{'score': 0.0014848957071080804, 'start': 0, 'end': 8, 'answer': 'Panneaux'}",,,,,,,,,,,,,,,,,,,,Panneaux, bois massif,,,Wood,Wood skirtings,Pr_35_90_43_98,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings"
