,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
2790,Timber and Floors,Gulve,Brugte Klinker,/trae_og_gulve/gulve/diverse-klinker/264963/hasle-klinke-roed-aflang-m-hulkehlliste,"Hasle klinke , Rød aflang m hulkehlliste",264963,[],,,,,,,63.0,175.0,2023-04-14,2023-10-02,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",171.0,1.0
2791,Timber and Floors,Gulve,Brugte Klinker,/trae_og_gulve/gulve/diverse-klinker/264964/hasle-klinke-moerkebrun-m-hulkehlliste,"Hasle klinke , mørkebrun m hulkehlliste",264964,[],,,,,,,45.0,175.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",214.0,1.0
2826,Timber and Floors,Gulve,Brugte Klinker,/trae_og_gulve/gulve/diverse-klinker/264911/hasle-klinke-gul-m-hulkehlliste-afslutning,"Hasle klinke , gul m. hulkehlliste afslutning",264911,[],,,,,,,36.0,150.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",214.0,1.0
2827,Timber and Floors,Gulve,Brugte Klinker,/trae_og_gulve/gulve/diverse-klinker/264909/hasle-klinke-gul-m-hulkehlliste-afslutning,"Hasle klinke , gul m. hulkehlliste afslutning",264909,[],,,,,,,33.0,150.0,2023-05-04,2023-10-02,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",151.0,1.0
2831,Timber and Floors,Gulve,Brugte Klinker,/trae_og_gulve/gulve/diverse-klinker/264925/hulkehlliste-roed-klinkestump,"Hulkehlliste , rød klinkestump",264925,[],,,,,,,24.0,50.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Gravel,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish",Masonry walling units,214.0,1.0
2881,Timber and Floors,Gulve,Brugte Klinker,/trae_og_gulve/gulve/diverse-klinker/261078/roed-hasle,Rød Hasle,261078,[],,,,,,,45.0,35.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels",Other,Other,214.0,1.0
2899,Timber and Floors,Gulve,Brugte Klinker,/trae_og_gulve/gulve/diverse-klinker/65427/hasle-klinke-hjoernehulkehl,Hasle klinke hjørne/hulkehl,65427,[],,,,,,,6.0,25.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",214.0,1.0
2925,Masonry Materials,Brugte Fliser,Brugte Vægfliser,/murervarer/brugte-fliser/vaegfliser/264815/klinke-med-motiv-af-snelandskab,Klinke med motiv af snelandskab,264815,[],,,,,,,220.0,30.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",214.0,1.0
2973,Masonry Materials,Brugte Fliser,Brugte Vægfliser,/murervarer/brugte-fliser/vaegfliser/23475/hjoerneflise,Hjørneflise,23475,[],,,,,,,23.0,17.0,2023-03-07,2023-10-02,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",209.0,1.0
3669,Doors and  Windows,Brugte Vinduer,Sprossevinduer,/doere-vinduer/brugte-vinduer/sprossevinduer/267727/sprossevindue-med-fast-karm,Sprossevindue med fast karm,267727,"['/dyn/resources/Shop_Model_Product/image/7/267727/1695636050/old2columns/267727.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/352015/1695635865/old2columns/267727.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/352014/1695635864/old2columns/267727.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/352012/1695635862/old2columns/267727.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/352017/1695635866/old2columns/267727.jpg']",60.0,cm,91.0,cm,12.0,cm,1.0,400.0,2023-04-30,2023-10-15,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels",Other,Other,168.0,1.0
4198,Miscellaneous Used Items,Trapper,Trapper,/diverse-brugt/trapper/266678/skurvognstrappe,Skurvognstrappe,266678,"['/dyn/resources/Shop_Model_Product/image/8/266678/1685696915/old2columns/266678.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/347662/1685696608/old2columns/266678.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/347664/1685696610/old2columns/266678.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/347665/1685696612/old2columns/266678.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/347663/1685696609/old2columns/266678.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/347661/1685696603/old2columns/266678.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/347667/1685696614/old2columns/266678.jpg']",70.0,cm,86.0,cm,,,13.0,200.0,2023-05-26,2023-10-15,Genbyg,DK,dk,Gravel,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Stairs, Ramps, Lift, Hardware",Handrails,142.0,1.0
4206,Miscellaneous Used Items,Trapper,Trapper,/diverse-brugt/trapper/258109/trappegelaender,Trappegelænder,258109,"['/dyn/resources/Shop_Model_Product/image/9/258109/1614084292/old2columns/trappegelaender-258109.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/312583/1614084302/old2columns/trappegelaender-258109.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/312584/1614084304/old2columns/trappegelaender-258109.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/312585/1614084307/old2columns/trappegelaender-258109.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/312674/1614282106/old2columns/trappegelaender-258109.jpg']",,,95.0,cm,,,1.0,2095.0,2023-06-18,2023-10-15,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",119.0,1.0
4563,Miscellaneous Used Items,Plader & Hylder,Plader & Hylder,/diverse-brugt/plader-hylder/260406/hylde-fra-kua,Hylde fra,260406,"['/dyn/resources/Shop_Model_Product/image/6/260406/1637074624/old2columns/260406.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/321586/1637074637/old2columns/260406.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/321587/1637074642/old2columns/260406.jpg']",89.5,cm,,,,,55.0,5.0,2023-06-26,2023-07-05,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",9.0,1.0
4587,Miscellaneous Used Items,Paneler,Paneler,/diverse-brugt/paneler/263753/rumdeler,Rumdeler,263753,"['/dyn/resources/Shop_Model_Product/image/3/263753/1665147883/old2columns/263753.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/335156/1664524919/old2columns/263753.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/335162/1664524946/old2columns/263753.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/335157/1664524921/old2columns/263753.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/335154/1664524900/old2columns/263753.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/335155/1664524916/old2columns/263753.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/335161/1664524938/old2columns/263753.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/335217/1664549547/old2columns/rumdeler-263753.jpg']",295.0,cm,249.0,cm,8.5,cm,1.0,7500.0,2023-06-30,2023-07-25,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish",Masonry walling units,25.0,1.0
4588,Miscellaneous Used Items,Paneler,Paneler,/diverse-brugt/paneler/263754/rumdeler,Rumdeler,263754,"['/dyn/resources/Shop_Model_Product/image/4/263754/1665147711/old2columns/263754.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/335167/1664527143/old2columns/263754.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/335163/1664527124/old2columns/263754.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/335164/1664527136/old2columns/263754.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/335165/1664527139/old2columns/263754.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/335168/1664527147/old2columns/263754.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/335216/1664549325/old2columns/rumdeler-263754.jpg']",295.0,cm,194.0,cm,8.5,cm,1.0,6000.0,2023-07-18,2023-08-02,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish",Masonry walling units,15.0,1.0
5038,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/33303/doerspion-fra-60erne,Dørspion fra érne,33303,[],,,,,,,1.0,125.0,2023-07-25,2023-10-26,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels",Other,Safety cages,93.0,1.0
5386,Doors and  Windows,Brugte Vinduer,Sprossevinduer,/doere-vinduer/brugte-vinduer/sprossevinduer/268405/sprossevindue-med-halvbue,Sprossevindue med halvbue,268405,"['/dyn/resources/Shop_Model_Product/image/5/268405/1700579069/old2columns/268405.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/355655/1700578804/old2columns/268405.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/355652/1700578792/old2columns/268405.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/355653/1700578799/old2columns/268405.jpg']",108.5,cm,178.0,cm,11.5,cm,2.0,2800.0,2023-09-15,2023-11-06,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels",Other,Other,,0.0
5387,Doors and  Windows,Brugte Vinduer,Sprossevinduer,/doere-vinduer/brugte-vinduer/sprossevinduer/268404/sprossevindue-med-halvbue,Sprossevindue med halvbue,268404,"['/dyn/resources/Shop_Model_Product/image/4/268404/1700577191/old2columns/268404.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/355649/1700577197/old2columns/268404.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/355650/1700577198/old2columns/268404.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/355651/1700577199/old2columns/268404.jpg']",108.5,cm,178.0,cm,11.5,cm,3.0,3500.0,2023-09-25,2023-11-06,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels",Other,Other,,0.0
5461,Masonry Materials,Brugte Fliser,Brugte Vægfliser,/murervarer/brugte-fliser/vaegfliser/268462/kantflise,Kantflise,268462,[],,,,,,,300.0,8.0,2023-09-14,2023-11-06,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels",Other,Formless structure and general products,,0.0
5711,Doors and  Windows,Brugte Vinduer,Andre vinduer,/doere-vinduer/brugte-vinduer/andre-vinduer/268205/glideskinne-til-skodder,Glideskinne til Skodder,268205,"['/dyn/resources/Shop_Model_Product/image/5/268205/1702572298/old2columns/268205.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/354548/1698999361/old2columns/268205.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/354546/1698999359/old2columns/268205.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/354551/1698999363/old2columns/268205.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/356582/1702572364/old2columns/glideskinne-til-skodder-268205.jpg']",348.0,cm,11.5,cm,6.0,cm,60.0,200.0,2023-10-27,2023-11-06,Genbyg,DK,dk,Pisé,Trellises,Pr_45_63_64_90,"Wall, Barriers, Pannels","Covering, Finish",Treads and landing units,,0.0
