,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
4922,Doors and  Windows,Brugte Døre,Fyldningsdøre med glas og karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-glas-og-karm/267966/sprossedoer-med-karm,Sprossedør med karm,267966,"['/dyn/resources/Shop_Model_Product/image/6/267966/1698221901/old2columns/sprossedoer-med-karm-267966.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/353846/1698221574/old2columns/sprossedoer-med-karm-267966.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/353848/1698221577/old2columns/sprossedoer-med-karm-267966.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/353847/1698221575/old2columns/sprossedoer-med-karm-267966.jpg']",88.0,cm,212.0,cm,11.8,cm,1.0,8800.0,2023-08-02,2023-11-06,Genbyg,DK,dk,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Door, Windows, Gates",Handrails,,0.0
4942,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/260257/haengsel-vh-rustfrit,"Hængsel , vh . - rustfrit .",260257,[],,,,,,,2.0,125.0,2023-09-04,2023-09-04,Genbyg,DK,dk,Silt,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Safety cages,0.0,0.0
4943,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/260258/haengsel-vh-rustfrit,"Hængsel , vh . - rustfrit",260258,[],,,,,,,1.0,125.0,2023-08-28,2023-09-10,Genbyg,DK,dk,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Safety cages,13.0,1.0
4944,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/260260/haengsel-hh-rustfrit,"Hængsel , hh . - rustfrit",260260,[],,,,,,,4.0,125.0,2023-09-01,2023-09-10,Genbyg,DK,dk,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Safety cages,9.0,1.0
4988,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/252749/doerfjeder-stor,Dørfjeder - stor,252749,[],,,,,,,1.0,175.0,2023-08-18,2023-08-30,Genbyg,DK,dk,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Masonry walling units,12.0,1.0
5007,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/83037/skudrigel,Skudrigel,83037,[],,,,,,,1.0,75.0,2023-08-02,2023-08-15,Genbyg,DK,dk,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",13.0,1.0
5012,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/77045/doerfjeder-stor,Dørfjeder - stor,77045,[],,,,,,,1.0,125.0,2023-08-15,2023-08-29,Genbyg,DK,dk,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Masonry walling units,14.0,1.0
5024,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/69010/doerhaspe,Dørhaspe,69010,[],,,,,,,2.0,37.0,2023-08-21,2023-08-24,Genbyg,DK,dk,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Safety cages,3.0,1.0
5270,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/268443/udhusdoer-mkarm,Udhusdør m/karm,268443,"['/dyn/resources/Shop_Model_Product/image/3/268443/1700822550/old2columns/268443.JPG', '/dyn/resources/Shop_Model_Product_Image/image/1/355901/1700822552/old2columns/268443.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/355902/1700822552/old2columns/268443.jpg']",94.8,cm,,,9.2,cm,5.0,900.0,2023-09-18,2023-11-06,Genbyg,DK,dk,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,0.0
5271,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/268442/udhusdoer-mkarm,Udhusdør m/karm,268442,"['/dyn/resources/Shop_Model_Product/image/2/268442/1700816310/old2columns/268442.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/355898/1700816107/old2columns/268442.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/355896/1700816106/old2columns/268442.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/355895/1700816106/old2columns/268442.jpg']",94.8,cm,,,9.2,cm,9.0,1000.0,2023-09-30,2023-11-06,Genbyg,DK,dk,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,0.0
5284,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267327/udhusdoer-mkarm,Udhusdør m/karm,267327,"['/dyn/resources/Shop_Model_Product/image/7/267327/1692365672/old2columns/267327.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/350295/1692365658/old2columns/267327.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/350292/1692365657/old2columns/267327.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/350291/1692365654/old2columns/267327.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/350294/1692365658/old2columns/267327.jpg']",95.0,cm,205.5,cm,9.5,cm,15.0,500.0,2023-09-27,2023-10-29,Genbyg,DK,dk,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",32.0,1.0
5341,Doors and  Windows,Brugte Døre,Fyldningsdøre med glas uden karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-glas/267078/sprossedoer-med-karm,Sprossedør med karm,267078,"['/dyn/resources/Shop_Model_Product/image/8/267078/1690274780/old2columns/267078.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/349423/1690274784/old2columns/267078.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/349424/1690274785/old2columns/267078.jpg']",78.0,cm,211.0,cm,9.5,cm,1.0,6500.0,2023-09-25,2023-09-25,Genbyg,DK,dk,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Door, Windows, Gates",Handrails,0.0,0.0
5355,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/268011/bd30-db35-brand-lyddoer-med-karm,/ dB brand-lyddør med karm,268011,"['/dyn/resources/Shop_Model_Product/image/1/268011/1697450872/old2columns/268011.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/353436/1697450602/old2columns/268011.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/353435/1697450596/old2columns/268011.jpg']",94.5,cm,211.5,cm,13.0,cm,1.0,3500.0,2023-09-16,2023-10-22,Genbyg,DK,dk,Daub,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",36.0,1.0
5442,Doors and  Windows,Brugte Vinduer,Andre vinduer,/doere-vinduer/brugte-vinduer/andre-vinduer/266643/4-floejet-skodde-med-karm,-fløjet skodde med karm,266643,"['/dyn/resources/Shop_Model_Product/image/3/266643/1685646490/old2columns/266643.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/347532/1685526401/old2columns/266643.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/347530/1685526392/old2columns/266643.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/347533/1685526403/old2columns/266643.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/347534/1685526404/old2columns/266643.jpg']",122.0,cm,229.0,cm,7.0,cm,7.0,3000.0,2023-09-14,2023-10-21,Genbyg,DK,dk,Pisé,Sedge,Pr_45_31_63_76,"Roof, Slabs, Stairs","Covering, Finish",Treads and landing units,37.0,1.0
5533,Miscellaneous Used Items,Borde & Stole,Borde & Stole,/diverse-brugt/borde-stole/256168/skalstol,Skalstol,256168,"['/dyn/resources/Shop_Model_Product/image/8/256168/1596089570/old2columns/256168.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/304835/1596089396/old2columns/256168.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/304833/1596089385/old2columns/256168.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/304834/1596089395/old2columns/256168.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/304837/1596089400/old2columns/256168.jpg']",41.0,cm,82.0,cm,,,1.0,350.0,2023-09-21,2023-10-23,Genbyg,DK,dk,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",32.0,1.0
