,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
1183,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/83224/loes-vinduesramme-med-sprosser,Løs vinduesramme med sprosser,83224,"['/dyn/resources/Shop_Model_Product/image/4/83224/1557997885/old2columns/loes-vinduesramme-med-sprosser-83224.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/249797/1557997885/old2columns/loes-vinduesramme-med-sprosser-83224.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/249798/1557997886/old2columns/loes-vinduesramme-med-sprosser-83224.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/249799/1557997888/old2columns/loes-vinduesramme-med-sprosser-83224.jpg']",65.0,cm,111.0,cm,3.5,cm,1.0,375.0,2023-03-02,2023-04-24,Genbyg,DK,dk,Insulating glass,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,53.0,1.0
1185,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/85048/loese-vinduesrammer-med-sprosser,Løse vinduesrammer med sprosser,85048,"['/dyn/resources/Shop_Model_Product/image/8/85048/1558617589/old2columns/loese-vinduesrammer-med-sprosser-85048.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/278797/1558617589/old2columns/loese-vinduesrammer-med-sprosser-85048.jpg']",52.5,cm,65.0,cm,3.5,cm,1.0,250.0,2023-03-02,2023-05-22,Genbyg,DK,dk,Insulating glass,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,81.0,1.0
1187,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/84928/loese-vinduesrammer-med-sprosser,Løse vinduesrammer med sprosser,84928,"['/dyn/resources/Shop_Model_Product/image/8/84928/1558345760/old2columns/loese-vinduesrammer-med-sprosser-84928.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/269221/1558345760/old2columns/loese-vinduesrammer-med-sprosser-84928.jpg']",49.0,cm,106.0,cm,3.5,cm,1.0,300.0,2023-03-02,2023-06-16,Genbyg,DK,dk,Insulating glass,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,106.0,1.0
1195,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/83449/loes-vinduesramme-med-vandret-sprosse,Løs vinduesramme med vandret sprosse,83449,"['/dyn/resources/Shop_Model_Product/image/9/83449/1557901693/old2columns/loes-vinduesramme-med-vandret-sprosse-83449.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/250497/1557901693/old2columns/loes-vinduesramme-med-vandret-sprosse-83449.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/250498/1557901693/old2columns/loes-vinduesramme-med-vandret-sprosse-83449.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/250499/1557901694/old2columns/loes-vinduesramme-med-vandret-sprosse-83449.jpg']",114.5,cm,112.0,cm,3.0,cm,11.0,325.0,2023-03-02,2023-07-04,Genbyg,DK,dk,Sheet glass,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,124.0,1.0
1196,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/83291/loes-vinduesramme-med-sprosser,Løs vinduesramme med sprosser,83291,"['/dyn/resources/Shop_Model_Product/image/1/83291/1558602491/old2columns/loes-vinduesramme-med-sprosser-83291.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/250003/1558602491/old2columns/loes-vinduesramme-med-sprosser-83291.jpg']",58.5,cm,124.2,cm,3.7,cm,2.0,250.0,2023-03-02,2023-05-05,Genbyg,DK,dk,Insulating glass,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,64.0,1.0
1199,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/81357/stor-vinduesramme,Stor vinduesramme,81357,"['/dyn/resources/Shop_Model_Product/image/7/81357/1558607224/old2columns/stor-vinduesramme-81357.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/243924/1558607224/old2columns/stor-vinduesramme-81357.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/243925/1558607225/old2columns/stor-vinduesramme-81357.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/243926/1558607226/old2columns/stor-vinduesramme-81357.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/243927/1558607227/old2columns/stor-vinduesramme-81357.jpg']",67.0,cm,213.0,cm,3.0,cm,4.0,550.0,2023-03-04,2023-04-13,Genbyg,DK,dk,Architectural glass,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,40.0,1.0
1201,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/82330/loes-vinduesramme-med-sprosser,Løs vinduesramme med sprosser,82330,"['/dyn/resources/Shop_Model_Product/image/0/82330/1558675330/old2columns/loes-vinduesramme-med-sprosser-82330.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/246977/1558675330/old2columns/loes-vinduesramme-med-sprosser-82330.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/246978/1558675331/old2columns/loes-vinduesramme-med-sprosser-82330.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/246979/1558675332/old2columns/loes-vinduesramme-med-sprosser-82330.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/246980/1558675333/old2columns/loes-vinduesramme-med-sprosser-82330.jpg']",59.0,cm,124.0,cm,3.5,cm,3.0,250.0,2023-03-02,2023-03-15,Genbyg,DK,dk,Insulating glass,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,13.0,1.0
1207,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/81126/buet-vinduesramme,Buet vinduesramme,81126,"['/dyn/resources/Shop_Model_Product/image/6/81126/1558346877/old2columns/buet-vinduesramme-81126.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/243158/1558346877/old2columns/buet-vinduesramme-81126.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/243159/1558346878/old2columns/buet-vinduesramme-81126.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/243160/1558346879/old2columns/buet-vinduesramme-81126.jpg']",57.0,cm,158.0,cm,3.2,cm,1.0,400.0,2023-04-24,2023-06-29,Genbyg,DK,dk,Sitka spruce,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,66.0,1.0
1208,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/81125/buet-vinduesramme,Buet vinduesramme,81125,"['/dyn/resources/Shop_Model_Product/image/5/81125/1560414894/old2columns/buet-vinduesramme-81125.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/238908/1560414894/old2columns/buet-vinduesramme-81125.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/238909/1560414895/old2columns/buet-vinduesramme-81125.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/238910/1560414896/old2columns/buet-vinduesramme-81125.jpg']",57.0,cm,158.0,cm,3.2,cm,5.0,400.0,2023-03-30,2023-04-26,Genbyg,DK,dk,Sitka spruce,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,27.0,1.0
1209,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/81131/vinduesramme-med-forsats,Vinduesramme med forsats,81131,"['/dyn/resources/Shop_Model_Product/image/1/81131/1558358421/old2columns/vinduesramme-med-forsats-81131.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/239716/1558358421/old2columns/vinduesramme-med-forsats-81131.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/239717/1558358422/old2columns/vinduesramme-med-forsats-81131.jpg']",69.5,cm,92.0,cm,6.0,cm,1.0,250.0,2023-04-26,2023-07-08,Genbyg,DK,dk,Architectural glass,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,73.0,1.0
1217,Doors and  Windows,Brugte Vinduer,Enkeltlagsglas,/doere-vinduer/brugte-vinduer/enkeltlagsglas/266820/stort-3-fags-vindue,Stort -fags vindue,266820,"['/dyn/resources/Shop_Model_Product/image/0/266820/1686912511/old2columns/266820.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/348293/1686912495/old2columns/266820.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/348292/1686912492/old2columns/266820.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/348295/1686912496/old2columns/266820.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/348820/1688104751/old2columns/stort-3-fags-vindue-266820.jpg']",186.0,cm,209.0,cm,12.0,cm,1.0,1300.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Architectural glass,Window walls,Pr_30_59_99,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,214.0,1.0
1218,Doors and  Windows,Brugte Vinduer,Enkeltlagsglas,/doere-vinduer/brugte-vinduer/enkeltlagsglas/266839/stort-3-fags-vindue,Stort -fags vindue,266839,"['/dyn/resources/Shop_Model_Product/image/9/266839/1687248057/old2columns/266839.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/348395/1687248036/old2columns/266839.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/348393/1687248033/old2columns/266839.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/348396/1687248036/old2columns/266839.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/348819/1688104673/old2columns/stort-3-fags-vindue-266839.jpg']",155.0,cm,209.0,cm,12.0,cm,2.0,1300.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Architectural glass,Window walls,Pr_30_59_99,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,214.0,1.0
1221,Doors and  Windows,Brugte Vinduer,Enkeltlagsglas,/doere-vinduer/brugte-vinduer/enkeltlagsglas/266698/veranda-vindue,Veranda-vindue,266698,"['/dyn/resources/Shop_Model_Product/image/8/266698/1686126950/old2columns/266698.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/347755/1686126557/old2columns/266698.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/347756/1686126576/old2columns/266698.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/347758/1686126578/old2columns/266698.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/347759/1686126580/old2columns/266698.jpg']",79.5,cm,211.5,cm,9.3,cm,1.0,1800.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Architectural glass,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,214.0,1.0
1222,Doors and  Windows,Brugte Vinduer,Enkeltlagsglas,/doere-vinduer/brugte-vinduer/enkeltlagsglas/266701/stort-veranda-vindue,Stort veranda-vindue,266701,"['/dyn/resources/Shop_Model_Product/image/1/266701/1686297595/old2columns/266701.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/347770/1686129535/old2columns/266701.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/347769/1686129525/old2columns/266701.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/347771/1686129537/old2columns/266701.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/347773/1686129542/old2columns/266701.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/347774/1686129545/old2columns/266701.jpg']",147.0,cm,212.0,cm,9.3,cm,1.0,3200.0,2023-04-14,2023-10-02,Genbyg,DK,dk,Architectural glass,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,171.0,1.0
1227,Doors and  Windows,Brugte Vinduer,Enkeltlagsglas,/doere-vinduer/brugte-vinduer/enkeltlagsglas/264128/stort-3-fagsvindue,Stort -fagsvindue,264128,"['/dyn/resources/Shop_Model_Product/image/8/264128/1668170264/old2columns/264128.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/336800/1668170254/old2columns/264128.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/336801/1668170254/old2columns/264128.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/336802/1668170255/old2columns/264128.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/336803/1668170255/old2columns/264128.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/336798/1668170183/old2columns/264128.jpg']",171.0,cm,192.0,cm,12.0,cm,2.0,1300.0,2023-03-02,2023-04-06,Genbyg,DK,dk,Architectural glass,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,35.0,1.0
1259,Doors and  Windows,Brugte Vinduer,Forsatsvinduer,/doere-vinduer/brugte-vinduer/forsatsvinduer/79600/buet-forsatsvindue-skillerumsvindue,Buet forsatsvindue / skillerumsvindue,79600,"['/dyn/resources/Shop_Model_Product/image/0/79600/1558694383/old2columns/buet-forsatsvindue-skillerumsvindue-79600.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/235707/1558694383/old2columns/buet-forsatsvindue-skillerumsvindue-79600.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/235708/1558694384/old2columns/buet-forsatsvindue-skillerumsvindue-79600.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/235709/1558694385/old2columns/buet-forsatsvindue-skillerumsvindue-79600.jpg']",122.0,cm,157.0,cm,2.8,cm,1.0,675.0,2023-03-24,2023-10-02,Genbyg,DK,dk,Architectural glass,Window walls,Pr_30_59_99,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,192.0,1.0
1262,Doors and  Windows,Brugte Vinduer,Skillerumsvinduer,/doere-vinduer/brugte-vinduer/skillerumsvinduer/267565/stort-vindue-med-sprosser,Stort vindue med sprosser,267565,"['/dyn/resources/Shop_Model_Product/image/5/267565/1695029681/old2columns/267565.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/351227/1694426221/old2columns/267565.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/351229/1694426237/old2columns/267565.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/351230/1694426240/old2columns/267565.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/351231/1694426244/old2columns/267565.jpg']",200.5,cm,150.5,cm,12.0,cm,1.0,7500.0,2023-03-02,2023-09-11,Genbyg,DK,dk,Architectural glass,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,193.0,1.0
